,MUN_INE,Val,ANY_
0,8,1102362,2018
1,8001,889,2018
2,8002,26,2018
3,8003,970,2018
4,8004,93,2018
5,8005,671,2018
6,8006,3421,2018
7,8007,1322,2018
8,8008,103,2018
9,8009,1289,2018
10,8010,766,2018
11,8011,516,2018
12,8012,416,2018
13,8013,323,2018
14,8014,601,2018
15,8015,45821,2018
16,8016,496,2018
17,8017,502,2018
18,8018,676,2018
19,8019,446545,2018
20,8020,646,2018
21,8021,60,2018
22,8022,3245,2018
23,8023,786,2018
24,8024,103,2018
25,8025,288,2018
26,8026,59,2018
27,8027,82,2018
28,8028,74,2018
29,8029,912,2018
30,8030,854,2018
31,8031,757,2018
32,8032,995,2018
33,8033,2410,2018
34,8034,250,2018
35,8035,3828,2018
36,8036,85,2018
37,8037,238,2018
38,8038,302,2018
39,8039,79,2018
40,8040,2639,2018
41,8041,2348,2018
42,8042,275,2018
43,8043,334,2018
44,8044,1285,2018
45,8045,44,2018
46,8046,1375,2018
47,8047,959,2018
48,8048,240,2018
49,8049,612,2018
50,8050,50,2018
51,8051,2912,2018
52,8052,71,2018
53,8053,916,2018
54,8054,696,2018
55,8055,118,2018
56,8056,10679,2018
57,8057,1,2018
58,8058,457,2018
59,8059,42,2018
60,8060,136,2018
61,8061,195,2018
62,8062,49,2018
63,8063,134,2018
64,8064,788,2018
65,8065,436,2018
66,8066,230,2018
67,8067,1510,2018
68,8068,704,2018
69,8069,376,2018
70,8070,105,2018
71,8071,142,2018
72,8072,1158,2018
73,8073,21634,2018
74,8074,1360,2018
75,8075,422,2018
76,8076,2581,2018
77,8077,8525,2018
78,8078,87,2018
79,8079,105,2018
80,8080,28,2018
81,8081,158,2018
82,8082,93,2018
83,8083,221,2018
84,8084,72,2018
85,8085,218,2018
86,8086,1695,2018
87,8087,44,2018
88,8088,2048,2018
89,8089,7105,2018
90,8090,88,2018
91,8091,1083,2018
92,8092,1365,2018
93,8093,18,2018
94,8094,333,2018
95,8095,71,2018
96,8096,7728,2018
97,8097,284,2018
98,8098,111,2018
99,8099,353,2018
100,8100,372,2018
101,8101,67386,2018
102,8102,6071,2018
103,8103,184,2018
104,8104,384,2018
105,8105,2533,2018
106,8106,1114,2018
107,8107,794,2018
108,8108,508,2018
109,8109,112,2018
110,8110,2609,2018
111,8111,60,2018
112,8112,3020,2018
113,8113,12645,2018
114,8114,3691,2018
115,8115,812,2018
116,8116,62,2018
117,8117,454,2018
118,8118,4515,2018
119,8119,1080,2018
120,8120,774,2018
121,8121,20668,2018
122,8122,726,2018
123,8123,3886,2018
124,8124,6892,2018
125,8125,5658,2018
126,8126,1724,2018
127,8127,721,2018
128,8128,245,2018
129,8129,40,2018
130,8130,50,2018
131,8131,284,2018
132,8132,149,2018
133,8133,92,2018
134,8134,231,2018
135,8135,1327,2018
136,8136,2178,2018
137,8137,130,2018
138,8138,939,2018
139,8139,167,2018
140,8140,903,2018
141,8141,1018,2018
142,8142,25,2018
143,8143,429,2018
144,8144,366,2018
145,8145,667,2018
146,8146,158,2018
147,8147,3166,2018
148,8148,74,2018
149,8149,288,2018
150,8150,56,2018
151,8151,225,2018
152,8152,49,2018
153,8153,142,2018
154,8154,131,2018
155,8155,729,2018
156,8156,1172,2018
157,8157,1321,2018
158,8158,700,2018
159,8159,2080,2018
160,8160,150,2018
161,8161,2216,2018
162,8162,447,2018
163,8163,4189,2018
164,8164,288,2018
