,MUN_INE,ANY_,VAL
0,8155,2002,
1,8156,2002,
2,8157,2002,
3,8905,2002,
4,8158,2002,
5,8159,2002,
6,8160,2002,
7,8161,2002,
8,8163,2002,
9,8164,2002,
10,8165,2002,
11,8166,2002,
12,8167,2002,
13,8182,2002,
14,8168,2002,
15,8169,2002,
16,8171,2002,
17,8170,2002,
18,8230,2002,
19,8172,2002,
20,8174,2002,
21,8175,2002,
22,8176,2002,
23,8177,2002,
24,8178,2002,
25,8179,2002,
26,8180,2002,
27,8181,2002,
28,8183,2002,
29,8184,2002,
30,8185,2002,
31,8901,2002,
32,8187,2002,
33,8188,2002,
34,8190,2002,
35,8191,2002,
36,8194,2002,
37,8195,2002,
38,8196,2002,
39,8197,2002,
40,8198,2002,
41,8199,2002,
42,8200,2002,
43,8201,2002,
44,8203,2002,
45,8202,2002,
46,8204,2002,
47,8205,2002,
48,8206,2002,
49,8207,2002,
50,8208,2002,
51,8210,2002,
52,8211,2002,
53,8212,2002,
54,8209,2002,
55,8213,2002,
56,8215,2002,
57,8193,2002,
58,8216,2002,
59,8218,2002,
60,8217,2002,
61,8903,2002,
62,8220,2002,
63,8221,2002,
64,8222,2002,
65,8223,2002,
66,8225,2002,
67,8224,2002,
68,8226,2002,
69,8227,2002,
70,8228,2002,
71,8229,2002,
72,8231,2002,
73,8232,2002,
74,8233,2002,
75,8234,2002,
76,8189,2002,
77,8235,2002,
78,8236,2002,
79,8237,2002,
80,8238,2002,
81,8239,2002,
82,8240,2002,
83,8241,2002,
84,8098,2002,
85,8262,2002,
86,8264,2002,
87,8265,2002,
88,8263,2002,
89,8243,2002,
90,8244,2002,
91,8245,2002,
92,8246,2002,
93,8247,2002,
94,8248,2002,
95,8249,2002,
96,8250,2002,
97,8251,2002,
98,8253,2002,
99,8254,2002,
100,8256,2002,
101,8255,2002,
102,8257,2002,
103,8259,2002,
104,8258,2002,
105,8260,2002,
106,8261,2002,
107,8192,2002,
108,8267,2002,
109,8269,2002,
110,8270,2002,
111,8271,2002,
112,8272,2002,
113,8273,2002,
114,8274,2002,
115,8276,2002,
116,8277,2002,
117,8278,2002,
118,8275,2002,
119,8280,2002,
120,8281,2002,
121,8279,2002,
122,8282,2002,
123,8283,2002,
124,8284,2002,
125,8285,2002,
126,8286,2002,
127,8287,2002,
128,8288,2002,
129,8289,2002,
130,8290,2002,
131,8291,2002,
132,8292,2002,
133,8293,2002,
134,8294,2002,
135,8295,2002,
136,8296,2002,
137,8297,2002,
138,8298,2002,
139,8299,2002,
140,8301,2002,
141,8300,2002,
142,8305,2002,
143,8306,2002,
144,8303,2002,
145,8302,2002,
146,8902,2002,
147,8307,2002,
148,8214,2002,
149,8219,2002,
150,8304,2002,
151,8308,2002,
152,8001,2003,
153,8002,2003,
154,8014,2003,
155,8003,2003,
156,8004,2003,
157,8005,2003,
158,8006,2003,
159,8007,2003,
160,8008,2003,
161,8009,2003,
162,8010,2003,
163,8011,2003,
164,8012,2003,
165,8013,2003,
166,8015,2003,423.49
167,8904,2003,
168,8016,2003,
169,8017,2003,
170,8018,2003,
171,8252,2003,
172,8019,2003,550.59
173,8020,2003,
174,8021,2003,
175,8022,2003,
176,8023,2003,
177,8024,2003,
178,8025,2003,
179,8026,2003,
180,8027,2003,
181,8028,2003,
182,8029,2003,
183,8030,2003,
184,8031,2003,
185,8034,2003,
186,8033,2003,398.32
187,8032,2003,
188,8035,2003,
189,8037,2003,
190,8038,2003,
191,8036,2003,
192,8039,2003,
193,8040,2003,
194,8041,2003,
195,8042,2003,
196,8043,2003,
197,8044,2003,
198,8045,2003,
199,8046,2003,
200,8047,2003,
201,8048,2003,
202,8049,2003,
203,8057,2003,
204,8052,2003,
205,8050,2003,
206,8051,2003,311.52
207,8053,2003,
208,8054,2003,
209,8055,2003,
210,8056,2003,623.65
211,8058,2003,
212,8060,2003,
213,8059,2003,
214,8061,2003,
215,8062,2003,
216,8063,2003,
217,8064,2003,
218,8065,2003,
219,8066,2003,
220,8067,2003,
221,8268,2003,
222,8266,2003,
223,8068,2003,
224,8069,2003,
225,8070,2003,
226,8071,2003,
227,8072,2003,
228,8073,2003,420.55
229,8074,2003,
230,8075,2003,
231,8076,2003,
232,8077,2003,557.18
233,8078,2003,
234,8079,2003,
235,8134,2003,
236,8080,2003,
237,8082,2003,
238,8081,2003,
239,8083,2003,
240,8084,2003,
241,8085,2003,
242,8086,2003,
243,8090,2003,
244,8087,2003,
245,8088,2003,
246,8089,2003,537.34
247,8091,2003,
248,8092,2003,
249,8093,2003,
250,8094,2003,
251,8095,2003,
252,8096,2003,449.63
253,8097,2003,
254,8099,2003,
255,8100,2003,
256,8101,2003,442.11
257,8162,2003,
258,8102,2003,286.44
259,8103,2003,
260,8104,2003,
261,8105,2003,
262,8107,2003,
263,8108,2003,
264,8106,2003,
265,8109,2003,
266,8110,2003,
267,8111,2003,
268,8112,2003,
269,8113,2003,263.78
270,8242,2003,
271,8114,2003,
272,8115,2003,
273,8116,2003,
274,8117,2003,
275,8118,2003,
276,8119,2003,
277,8120,2003,
278,8121,2003,415.61
279,8122,2003,
280,8138,2003,
281,8123,2003,444.18
282,8124,2003,
283,8128,2003,
284,8127,2003,
285,8125,2003,
286,8130,2003,
287,8131,2003,
288,8126,2003,
289,8132,2003,
290,8133,2003,
291,8135,2003,
292,8136,2003,
293,8137,2003,
294,8129,2003,
295,8139,2003,
296,8140,2003,
297,8141,2003,
298,8142,2003,
299,8143,2003,
300,8145,2003,
301,8146,2003,
302,8147,2003,
303,8148,2003,
304,8149,2003,
305,8144,2003,
306,8150,2003,
307,8151,2003,
308,8152,2003,
309,8153,2003,
310,8154,2003,
311,8155,2003,
312,8156,2003,
313,8157,2003,
314,8905,2003,
315,8158,2003,
316,8159,2003,
317,8160,2003,
318,8161,2003,
319,8163,2003,
320,8164,2003,
321,8165,2003,
322,8166,2003,
323,8167,2003,
324,8182,2003,
325,8168,2003,
326,8169,2003,318.88
327,8171,2003,
328,8170,2003,
329,8230,2003,
330,8172,2003,517.08
331,8174,2003,
332,8175,2003,
333,8176,2003,
334,8177,2003,
335,8178,2003,
336,8179,2003,
337,8180,2003,
338,8181,2003,
339,8183,2003,
340,8184,2003,398.4
341,8185,2003,
342,8901,2003,
343,8187,2003,466.72
344,8188,2003,
345,8190,2003,
346,8191,2003,
347,8194,2003,405.01
348,8195,2003,
349,8196,2003,
350,8197,2003,
351,8198,2003,
352,8199,2003,
353,8200,2003,439.6
354,8201,2003,
355,8203,2003,
356,8202,2003,
357,8204,2003,
358,8205,2003,824.0499999999998
359,8206,2003,
360,8207,2003,
361,8208,2003,
362,8210,2003,
363,8211,2003,
364,8212,2003,
365,8209,2003,
366,8213,2003,
367,8215,2003,
368,8193,2003,
369,8216,2003,
370,8218,2003,
371,8217,2003,551.6
372,8903,2003,
373,8220,2003,
374,8221,2003,680.24
375,8222,2003,
376,8223,2003,
377,8225,2003,
378,8224,2003,
379,8226,2003,
380,8227,2003,
381,8228,2003,
382,8229,2003,
383,8231,2003,
384,8232,2003,
385,8233,2003,
386,8234,2003,
387,8189,2003,
388,8235,2003,
389,8236,2003,
390,8237,2003,
391,8238,2003,
392,8239,2003,
393,8240,2003,
394,8241,2003,
395,8098,2003,
396,8262,2003,
397,8264,2003,
398,8265,2003,
399,8263,2003,
400,8243,2003,
401,8244,2003,
402,8245,2003,363.24
403,8246,2003,
404,8247,2003,
405,8248,2003,
406,8249,2003,
407,8250,2003,
408,8251,2003,
409,8253,2003,
410,8254,2003,
411,8256,2003,
412,8255,2003,
413,8257,2003,
414,8259,2003,
415,8258,2003,
416,8260,2003,
417,8261,2003,
418,8192,2003,
419,8267,2003,
420,8269,2003,
421,8270,2003,793.75
422,8271,2003,
423,8272,2003,
424,8273,2003,
425,8274,2003,
426,8276,2003,
427,8277,2003,
428,8278,2003,
429,8275,2003,
430,8280,2003,
431,8281,2003,
432,8279,2003,420.92
433,8282,2003,
434,8283,2003,
435,8284,2003,
436,8285,2003,
437,8286,2003,
438,8287,2003,
439,8288,2003,
440,8289,2003,
441,8290,2003,
442,8291,2003,
443,8292,2003,
444,8293,2003,
445,8294,2003,
446,8295,2003,
447,8296,2003,
448,8297,2003,
449,8298,2003,283.23
450,8299,2003,
451,8301,2003,
452,8300,2003,
453,8305,2003,367.62
454,8306,2003,
455,8303,2003,
456,8302,2003,
457,8902,2003,
458,8307,2003,420.07
459,8214,2003,
460,8219,2003,
461,8304,2003,
462,8308,2003,
463,8001,2004,
464,8002,2004,
465,8003,2005,803.6549208955219
466,8004,2005,
467,8005,2005,
468,8006,2005,536.144975
469,8007,2005,
470,8008,2005,
471,8009,2005,552.7196890625
472,8010,2005,
473,8011,2005,
474,8012,2005,
475,8013,2005,
476,8015,2005,508.984674802584
477,8904,2005,
478,8016,2005,
479,8017,2005,
480,8018,2005,
481,8252,2005,564.029795454545
482,8019,2005,636.008244187307
483,8020,2005,
484,8021,2005,
485,8022,2005,
486,8023,2005,
487,8024,2005,
488,8025,2005,
489,8026,2005,
490,8027,2005,
491,8028,2005,
492,8029,2005,
493,8030,2005,
494,8031,2005,
495,8034,2005,
496,8033,2005,469.54863923076897
497,8032,2005,
498,8035,2005,
499,8037,2005,
500,8038,2005,
501,8036,2005,
502,8039,2005,
503,8040,2005,
504,8041,2005,
505,8042,2005,
506,8043,2005,
507,8044,2005,
508,8045,2005,
509,8046,2005,508.6658441176471
510,8047,2005,
511,8048,2005,
512,8049,2005,
513,8057,2005,
514,8052,2005,
515,8050,2005,
516,8051,2005,432.804240112994
517,8053,2005,
518,8054,2005,
519,8055,2005,
520,8056,2005,703.307588847584
521,8058,2005,
522,8060,2005,
523,8059,2005,
524,8061,2005,
525,8062,2005,
526,8063,2005,
527,8064,2005,
528,8065,2005,
529,8066,2005,
530,8067,2005,
531,8268,2005,
532,8266,2005,515.1638382352941
533,8068,2005,
534,8069,2005,
535,8070,2005,
536,8071,2005,
537,8072,2005,
538,8073,2005,532.385370769231
539,8074,2005,588.243605633803
540,8075,2005,
541,8076,2005,
542,8077,2005,658.840702116402
543,8078,2005,
544,8079,2005,
545,8134,2005,
546,8080,2005,
547,8082,2005,
548,8081,2005,
549,8083,2005,
550,8084,2005,
551,8085,2005,
552,8086,2005,
553,8090,2005,
554,8087,2005,
555,8088,2005,532.883497777778
556,8089,2005,635.8568920863311
557,8091,2005,
558,8092,2005,
559,8093,2005,
560,8094,2005,
561,8095,2005,
562,8096,2005,486.1331095588229
563,8097,2005,
564,8099,2005,
565,8100,2005,
566,8101,2005,544.2646396864109
567,8162,2005,
568,8102,2005,363.81468953488405
569,8103,2005,
570,8104,2005,
571,8105,2005,
572,8107,2005,
573,8108,2005,
574,8106,2005,
575,8109,2005,
576,8110,2005,
577,8111,2005,
578,8112,2005,
579,8113,2005,359.261964314928
580,8242,2005,
581,8114,2005,473.220438095238
582,8115,2005,
583,8116,2005,
584,8117,2005,
585,8118,2005,609.81435875
586,8119,2005,
587,8120,2005,
588,8121,2005,524.5599939
589,8122,2005,
590,8138,2005,
591,8123,2005,504.065492771084
592,8124,2005,513.2575283464569
593,8128,2005,
594,8127,2005,
595,8125,2005,531.1056408
596,8130,2005,
597,8131,2005,
598,8126,2005,564.866872340426
599,8132,2005,
600,8133,2005,
601,8135,2005,
602,8136,2005,
603,8137,2005,
604,8129,2005,
605,8139,2005,
606,8140,2005,268.241294736842
607,8141,2005,
608,8142,2005,
609,8143,2005,
610,8145,2005,
611,8146,2005,
612,8147,2005,
613,8148,2005,
614,8149,2005,
615,8144,2005,
616,8150,2005,
617,8151,2005,
618,8152,2005,
619,8153,2005,
620,8154,2005,
621,8155,2005,
622,8156,2005,542.3456
623,8157,2005,
624,8905,2005,
625,8158,2005,
626,8159,2005,
627,8160,2005,
628,8161,2005,
629,8163,2005,448.47577051281996
630,8164,2005,
631,8165,2005,
632,8166,2005,
633,8167,2005,
634,8182,2005,
635,8168,2005,
636,8169,2005,463.51914339622596
637,8171,2005,
638,8170,2005,
639,8230,2005,
640,8172,2005,587.3917079734218
641,8174,2005,
642,8175,2005,
643,8176,2005,
644,8177,2005,
645,8178,2005,
646,8179,2005,
647,8180,2005,449.867202877698
648,8181,2005,
649,8183,2005,
650,8184,2005,506.02923162393205
651,8185,2005,
652,8901,2005,
653,8187,2005,522.4693250174221
654,8188,2005,
655,8190,2005,
656,8191,2005,
657,8194,2005,487.79001025640997
658,8195,2005,
659,8196,2005,488.69694074074096
660,8197,2005,
661,8198,2005,
662,8199,2005,
663,8200,2005,564.9360219730938
664,8201,2005,
665,8203,2005,
666,8202,2005,450.2518519230769
667,8204,2005,
668,8205,2005,841.4446277207389
669,8206,2005,
670,8207,2005,
671,8208,2005,
672,8210,2005,376.8797790697669
673,8211,2005,557.686905154639
674,8212,2005,
675,8209,2005,
676,8213,2005,
677,8215,2005,
678,8193,2005,
679,8216,2005,
680,8218,2005,326.084597530864
681,8217,2005,607.03736195122
682,8903,2005,
683,8220,2005,
684,8221,2005,837.637673291925
685,8222,2005,
686,8223,2005,
687,8225,2005,
688,8224,2005,
689,8226,2005,
690,8227,2005,
691,8228,2005,
692,8229,2005,
693,8231,2005,392.6296638297869
694,8232,2005,
695,8233,2005,
696,8234,2005,
697,8189,2005,
698,8235,2005,
699,8236,2005,
700,8237,2005,
701,8238,2005,674.179991891892
702,8239,2005,
703,8240,2005,471.95772920353994
704,8241,2005,
705,8098,2005,
706,8262,2005,273.352397619048
707,8264,2005,
708,8265,2005,
709,8263,2005,514.985541891892
710,8243,2005,
711,8244,2005,
712,8245,2005,464.154951861702
713,8246,2005,
714,8247,2005,
715,8248,2005,
716,8249,2005,
717,8250,2005,
718,8251,2005,
719,8253,2005,
720,8254,2005,
721,8256,2005,
722,8255,2005,
723,8257,2005,
724,8259,2005,
