,MUN_INE,ANY_,Val
0,8001,2005,2115.0
1,8001,2006,2197.0
2,8001,2007,2306.0
3,8001,2008,2324.0
4,8001,2009,2274.0
5,8001,2010,2041.0
6,8001,2011,1936.0
7,8001,2012,1867.0
8,8001,2013,1753.0
9,8001,2014,1620.0
10,8001,2015,1489.0
11,8001,2016,1432.0
12,8001,2017,1378.0
13,8001,2018,1291.0
14,8001,2019,1246.0
15,8002,2005,35.0
16,8002,2006,31.0
17,8002,2007,27.0
18,8002,2008,23.0
19,8002,2009,28.0
20,8002,2010,24.0
21,8002,2011,23.0
22,8002,2012,23.0
23,8002,2013,21.0
24,8002,2014,25.0
25,8002,2015,23.0
26,8002,2016,24.0
27,8002,2017,26.0
28,8002,2018,26.0
29,8002,2019,25.0
30,8003,2005,1383.0
31,8003,2006,1335.0
32,8003,2007,1281.0
33,8003,2008,1321.0
34,8003,2009,1346.0
35,8003,2010,1330.0
36,8003,2011,1255.0
37,8003,2012,1208.0
38,8003,2013,1109.0
39,8003,2014,1090.0
40,8003,2015,1033.0
41,8003,2016,960.0
42,8003,2017,958.0
43,8003,2018,894.0
44,8003,2019,880.0
45,8004,2005,34.0
46,8004,2006,37.0
47,8004,2007,37.0
48,8004,2008,45.0
49,8004,2009,41.0
50,8004,2010,37.0
51,8004,2011,33.0
52,8004,2012,32.0
53,8004,2013,30.0
54,8004,2014,32.0
55,8004,2015,29.0
56,8004,2016,34.0
57,8004,2017,28.0
58,8004,2018,32.0
59,8004,2019,28.0
60,8005,2005,1109.0
61,8005,2006,1104.0
62,8005,2007,1029.0
63,8005,2008,973.0
64,8005,2009,935.0
65,8005,2010,924.0
66,8005,2011,854.0
67,8005,2012,794.0
68,8005,2013,751.0
69,8005,2014,733.0
70,8005,2015,767.0
71,8005,2016,788.0
72,8005,2017,807.0
73,8005,2018,845.0
74,8005,2019,823.0
75,8006,2005,2350.0
76,8006,2006,2350.0
77,8006,2007,2291.0
78,8006,2008,2254.0
79,8006,2009,2258.0
80,8006,2010,2111.0
81,8006,2011,2081.0
82,8006,2012,1975.0
83,8006,2013,1925.0
84,8006,2014,1811.0
85,8006,2015,1709.0
86,8006,2016,1637.0
87,8006,2017,1596.0
88,8006,2018,1589.0
89,8006,2019,1553.0
90,8007,2005,1391.0
91,8007,2006,1480.0
92,8007,2007,1438.0
93,8007,2008,1382.0
94,8007,2009,1329.0
95,8007,2010,1282.0
96,8007,2011,1263.0
97,8007,2012,1176.0
98,8007,2013,1073.0
99,8007,2014,1013.0
100,8007,2015,940.0
101,8007,2016,876.0
102,8007,2017,849.0
103,8007,2018,874.0
104,8007,2019,878.0
105,8008,2005,30.0
106,8008,2006,27.0
107,8008,2007,32.0
108,8008,2008,29.0
109,8008,2009,28.0
110,8008,2010,30.0
111,8008,2011,25.0
112,8008,2012,27.0
113,8008,2013,23.0
114,8008,2014,22.0
115,8008,2015,24.0
116,8008,2016,25.0
117,8008,2017,18.0
118,8008,2018,20.0
119,8008,2019,20.0
120,8009,2005,1745.0
121,8009,2006,1779.0
122,8009,2007,1818.0
123,8009,2008,1761.0
124,8009,2009,1730.0
125,8009,2010,1619.0
126,8009,2011,1540.0
127,8009,2012,1513.0
128,8009,2013,1405.0
129,8009,2014,1336.0
130,8009,2015,1298.0
131,8009,2016,1263.0
132,8009,2017,1254.0
133,8009,2018,1243.0
134,8009,2019,1260.0
135,8010,2005,829.0
136,8010,2006,861.0
137,8010,2007,865.0
138,8010,2008,878.0
139,8010,2009,889.0
140,8010,2010,883.0
141,8010,2011,870.0
142,8010,2012,804.0
143,8010,2013,775.0
144,8010,2014,755.0
145,8010,2015,714.0
146,8010,2016,652.0
147,8010,2017,632.0
148,8010,2018,647.0
149,8010,2019,641.0
150,8011,2005,313.0
151,8011,2006,325.0
152,8011,2007,313.0
153,8011,2008,302.0
154,8011,2009,303.0
155,8011,2010,287.0
156,8011,2011,283.0
157,8011,2012,262.0
158,8011,2013,262.0
159,8011,2014,249.0
160,8011,2015,224.0
161,8011,2016,219.0
162,8011,2017,215.0
163,8011,2018,193.0
164,8011,2019,190.0
165,8012,2005,295.0
166,8012,2006,316.0
167,8012,2007,337.0
168,8012,2008,327.0
169,8012,2009,346.0
170,8012,2010,356.0
171,8012,2011,333.0
172,8012,2012,312.0
173,8012,2013,294.0
174,8012,2014,273.0
175,8012,2015,245.0
176,8012,2016,255.0
177,8012,2017,250.0
178,8012,2018,252.0
179,8012,2019,252.0
180,8013,2005,289.0
181,8013,2006,303.0
182,8013,2007,273.0
183,8013,2008,272.0
184,8013,2009,262.0
185,8013,2010,233.0
186,8013,2011,208.0
187,8013,2012,188.0
188,8013,2013,182.0
189,8013,2014,173.0
190,8013,2015,165.0
191,8013,2016,161.0
192,8013,2017,148.0
193,8013,2018,145.0
194,8013,2019,159.0
195,8014,2005,375.0
196,8014,2006,387.0
197,8014,2007,375.0
198,8014,2008,388.0
199,8014,2009,383.0
