,MUN_INE,ANY_,Val
0,8119,2019,120.26
1,8120,2019,207.85
2,8121,2019,85.84999999999998
3,8122,2019,
4,8123,2019,93.96
5,8124,2019,87.37
6,8125,2019,82.84999999999998
7,8126,2019,102.62
8,8127,2019,
9,8128,2019,
10,8129,2019,
11,8130,2019,
12,8131,2019,
13,8132,2019,
14,8133,2019,
15,8134,2019,
16,8181,2019,138.28
17,8026,2019,
18,8027,2019,
19,8028,2019,
20,8274,2019,95.72000000000001
21,8275,2019,
22,8276,2019,
23,8277,2019,
24,8278,2019,119.34
25,8279,2019,87.70999999999998
26,8280,2019,
27,8281,2019,198.73
28,8282,2019,137.03
29,8283,2019,94.15
30,8284,2019,103.57
31,8285,2019,108.35
32,8286,2019,
33,8287,2019,
34,8288,2019,
35,8289,2019,128.31
36,8290,2019,
37,8291,2019,153.53
38,8292,2019,
39,8293,2019,
40,8294,2019,
41,8295,2019,139.88
42,8296,2019,
43,8297,2019,
44,8298,2019,90.57
45,8299,2019,
46,8300,2019,159.25
47,8301,2019,83.23
48,8302,2019,98.54
49,8303,2019,
50,8304,2019,
51,8305,2019,94.19
52,8306,2019,
53,8307,2019,92.18
54,8224,2019,
55,8225,2019,
56,8226,2019,
57,8227,2019,
58,8228,2019,
59,8229,2019,
60,8230,2019,177.34
61,8231,2019,100.95
62,8255,2019,
63,8256,2019,
64,8257,2019,
65,8258,2019,
66,8259,2019,149.82
67,8260,2019,98.66
68,8261,2019,
69,8262,2019,83.14
70,8263,2019,105.12
71,8264,2019,144.71
72,8105,2019,79.94
73,8246,2019,
74,8247,2019,
75,8248,2019,156.1
76,8249,2019,
77,8250,2019,96.15
78,8251,2019,110.09
79,8252,2019,90.47000000000001
80,8253,2019,
81,8254,2019,
82,8135,2019,98.91
83,8136,2019,82.5
84,8137,2019,
85,8138,2019,130.36
86,8139,2019,
87,8140,2019,119.7
88,8141,2019,96.25
89,8142,2019,
90,8143,2019,
91,8144,2019,
92,8145,2019,
93,8146,2019,
94,8147,2019,93.1
95,8148,2019,
96,8149,2019,
97,8150,2019,
98,8151,2019,
99,8152,2019,
100,8153,2019,
101,8154,2019,
102,8038,2019,
103,8060,2019,
104,8061,2019,
105,8062,2019,
106,8063,2019,
107,8064,2019,
108,8065,2019,
109,8066,2019,
110,8067,2019,87.59
111,8068,2019,157.77
112,8232,2019,
113,8233,2019,
114,8234,2019,
115,8235,2019,107.53
116,8236,2019,
117,8237,2019,
118,8238,2019,141.92
119,8239,2019,
120,8240,2019,96.88
121,8241,2019,
122,8242,2019,
123,8243,2019,
124,8244,2019,87.78
125,8245,2019,65.94
126,8104,2019,
127,8308,2019,
128,8901,2019,
129,8902,2019,174.45
130,8903,2019,
131,8904,2019,81.89
132,8905,2019,
133,8001,2019,125.73
134,8002,2019,
135,8003,2019,186.23
136,8004,2019,
137,8005,2019,202.2
138,8006,2019,98.89
139,8007,2019,105.39
140,8008,2019,
141,8009,2019,136.71
142,8010,2019,128.11
143,8011,2019,
144,8012,2019,
145,8013,2019,
146,8014,2019,
147,8015,2019,74.59999999999998
148,8016,2019,
149,8017,2019,
150,8018,2019,
151,8019,2019,78.44
152,8020,2019,181.13
153,8021,2019,
154,8022,2019,84.79
155,8023,2019,165.73
156,8024,2019,
157,8025,2019,
158,8265,2019,
159,8266,2019,97.93
160,8267,2019,141.87
161,8268,2019,
162,8269,2019,
163,8270,2019,96.82
164,8271,2019,
165,8272,2019,
166,8273,2019,
167,8039,2019,
168,8040,2019,89.98
169,8041,2019,91.3
170,8042,2019,
171,8043,2019,
172,8044,2019,92.06
173,8045,2019,
174,8046,2019,123.68
175,8047,2019,
176,8048,2019,
177,8049,2019,
178,8050,2019,
179,8051,2019,130.48
180,8052,2019,
181,8053,2019,
182,8054,2019,129.18
183,8055,2019,
184,8056,2019,87.53
185,8057,2019,
186,8058,2019,
187,8059,2019,
188,8182,2019,
189,8183,2019,89.23
190,8184,2019,95.68
191,8185,2019,
192,8187,2019,91.43
193,8188,2019,
194,8189,2019,
195,8190,2019,
196,8191,2019,90.03
197,8192,2019,98.16
198,8193,2019,
199,8194,2019,77.81999999999998
200,8195,2019,
201,8196,2019,86.62
202,8197,2019,125.87
203,8198,2019,156.33
204,8199,2019,
205,8200,2019,82.23
206,8201,2019,
207,8202,2019,109.65
208,8203,2019,
209,8204,2019,
210,8205,2019,118.07
211,8206,2019,
212,8207,2019,
213,8073,2019,64.25
214,8074,2019,88.58
215,8075,2019,147.98
