,MUN_INE,Val,ANY_
0,8,90605.0,2004
1,8,103111.0,2005
2,8,96823.0,2006
3,8,66355.0,2007
4,8,36429.0,2008
5,8,34808.0,2009
6,8,42875.0,2010
7,8,27841.0,2011
8,8,30829.0,2012
9,8,27591.0,2013
10,8,36396.0,2014
11,8,41342.0,2015
12,8,51815.0,2016
13,8,59046.0,2017
14,8,60855.0,2018
15,8,59554.0,2019
16,8001,1163.0,2004
17,8001,1423.0,2005
18,8001,881.0,2006
19,8001,159.0,2007
20,8001,99.0,2008
21,8001,92.0,2009
22,8001,139.0,2010
23,8001,53.0,2011
24,8001,42.0,2012
25,8001,42.0,2013
26,8001,75.0,2014
27,8001,75.0,2015
28,8001,102.0,2016
29,8001,108.0,2017
30,8001,134.0,2018
31,8001,125.0,2019
32,8002,4.0,2004
33,8002,2.0,2005
34,8002,1.0,2006
35,8002,0.0,2007
36,8002,1.0,2008
37,8002,2.0,2009
38,8002,2.0,2010
39,8002,0.0,2011
40,8002,0.0,2012
41,8002,0.0,2013
42,8002,1.0,2014
43,8002,1.0,2015
44,8002,1.0,2016
45,8002,1.0,2017
46,8002,1.0,2018
47,8002,2.0,2019
48,8003,149.0,2004
49,8003,218.0,2005
50,8003,148.0,2006
51,8003,77.0,2007
52,8003,84.0,2008
53,8003,70.0,2009
54,8003,60.0,2010
55,8003,33.0,2011
56,8003,63.0,2012
57,8003,36.0,2013
58,8003,72.0,2014
59,8003,85.0,2015
60,8003,115.0,2016
61,8003,128.0,2017
62,8003,121.0,2018
63,8003,106.0,2019
64,8004,8.0,2004
65,8004,11.0,2005
66,8004,14.0,2006
67,8004,9.0,2007
68,8004,3.0,2008
69,8004,3.0,2009
70,8004,1.0,2010
71,8004,4.0,2011
72,8004,1.0,2012
73,8004,0.0,2013
74,8004,1.0,2014
75,8004,0.0,2015
76,8004,1.0,2016
77,8004,2.0,2017
78,8004,1.0,2018
79,8004,3.0,2019
80,8005,133.0,2004
81,8005,126.0,2005
82,8005,130.0,2006
83,8005,88.0,2007
84,8005,60.0,2008
85,8005,41.0,2009
86,8005,52.0,2010
87,8005,37.0,2011
88,8005,27.0,2012
89,8005,38.0,2013
90,8005,40.0,2014
91,8005,60.0,2015
92,8005,80.0,2016
93,8005,92.0,2017
94,8005,101.0,2018
95,8005,121.0,2019
96,8006,411.0,2004
97,8006,346.0,2005
98,8006,312.0,2006
99,8006,196.0,2007
100,8006,101.0,2008
101,8006,145.0,2009
102,8006,184.0,2010
103,8006,141.0,2011
104,8006,68.0,2012
105,8006,69.0,2013
106,8006,94.0,2014
107,8006,135.0,2015
108,8006,189.0,2016
109,8006,317.0,2017
110,8006,258.0,2018
111,8006,235.0,2019
112,8007,183.0,2004
113,8007,240.0,2005
114,8007,265.0,2006
115,8007,113.0,2007
116,8007,59.0,2008
117,8007,66.0,2009
118,8007,79.0,2010
119,8007,33.0,2011
120,8007,37.0,2012
121,8007,27.0,2013
122,8007,45.0,2014
123,8007,55.0,2015
124,8007,83.0,2016
125,8007,92.0,2017
126,8007,129.0,2018
127,8007,142.0,2019
128,8008,1.0,2004
129,8008,2.0,2005
