,MUN_INE,Val,ANY_
0,8,43,2018
1,8001,29,2018
2,8002,66,2018
3,8003,34,2018
4,8004,31,2018
5,8005,32,2018
6,8006,41,2018
7,8007,37,2018
8,8008,58,2018
9,8009,40,2018
10,8010,35,2018
11,8011,34,2018
12,8012,44,2018
13,8013,47,2018
14,8014,45,2018
15,8015,44,2018
16,8016,38,2018
17,8017,35,2018
18,8018,46,2018
19,8019,53,2018
20,8020,30,2018
21,8021,69,2018
22,8022,40,2018
23,8023,33,2018
24,8024,39,2018
25,8025,36,2018
26,8026,62,2018
27,8027,35,2018
28,8028,32,2018
29,8029,43,2018
30,8030,35,2018
31,8031,36,2018
32,8032,50,2018
33,8033,36,2018
34,8034,43,2018
35,8035,40,2018
36,8036,67,2018
37,8037,37,2018
38,8038,39,2018
39,8039,34,2018
40,8040,41,2018
41,8041,37,2018
42,8042,32,2018
43,8043,29,2018
44,8044,40,2018
45,8045,65,2018
46,8046,31,2018
47,8047,56,2018
48,8048,55,2018
49,8049,54,2018
50,8050,40,2018
51,8051,36,2018
52,8052,36,2018
53,8053,47,2018
54,8054,32,2018
55,8055,35,2018
56,8056,37,2018
57,8057,21,2018
58,8058,41,2018
59,8059,43,2018
60,8060,81,2018
61,8061,27,2018
62,8062,28,2018
63,8063,44,2018
64,8064,52,2018
65,8065,41,2018
66,8066,37,2018
67,8067,40,2018
68,8068,32,2018
69,8069,35,2018
70,8070,55,2018
71,8071,58,2018
72,8072,32,2018
73,8073,44,2018
74,8074,28,2018
75,8075,32,2018
76,8076,36,2018
77,8077,42,2018
78,8078,37,2018
79,8079,38,2018
80,8080,56,2018
81,8081,43,2018
82,8082,28,2018
83,8083,39,2018
84,8084,31,2018
85,8085,47,2018
86,8086,32,2018
87,8087,45,2018
88,8088,36,2018
89,8089,38,2018
90,8090,50,2018
91,8091,38,2018
92,8092,51,2018
93,8093,31,2018
94,8094,26,2018
95,8095,59,2018
96,8096,38,2018
97,8097,39,2018
98,8098,33,2018
99,8099,39,2018
100,8100,32,2018
101,8101,47,2018
102,8102,39,2018
103,8103,42,2018
104,8104,43,2018
105,8105,40,2018
106,8106,34,2018
107,8107,31,2018
108,8108,34,2018
109,8109,45,2018
110,8110,34,2018
111,8111,30,2018
112,8112,40,2018
113,8113,38,2018
114,8114,35,2018
115,8115,47,2018
116,8116,36,2018
117,8117,45,2018
118,8118,47,2018
119,8119,34,2018
120,8120,34,2018
121,8121,38,2018
122,8122,45,2018
123,8123,37,2018
124,8124,37,2018
125,8125,38,2018
126,8126,36,2018
127,8127,50,2018
128,8128,48,2018
129,8129,24,2018
130,8130,48,2018
131,8131,51,2018
132,8132,39,2018
133,8133,75,2018
134,8134,46,2018
135,8135,38,2018
136,8136,35,2018
137,8137,40,2018
138,8138,34,2018
139,8139,79,2018
140,8140,39,2018
141,8141,41,2018
142,8142,37,2018
143,8143,33,2018
144,8144,37,2018
145,8145,38,2018
146,8146,31,2018
147,8147,35,2018
148,8148,24,2018
149,8149,41,2018
150,8150,30,2018
151,8151,41,2018
152,8152,65,2018
153,8153,44,2018
154,8154,31,2018
155,8155,27,2018
156,8156,33,2018
157,8157,34,2018
158,8158,41,2018
159,8159,35,2018
160,8160,38,2018
161,8161,39,2018
162,8162,38,2018
163,8163,35,2018
164,8164,45,2018
165,8165,37,2018
166,8166,60,2018
167,8167,28,2018
168,8168,38,2018
169,8169,39,2018
170,8170,54,2018
171,8171,38,2018
172,8172,45,2018
173,8174,63,2018
174,8175,49,2018
175,8176,65,2018
176,8177,54,2018
177,8178,59,2018
178,8179,41,2018
179,8180,36,2018
180,8181,34,2018
181,8182,35,2018
182,8183,38,2018
183,8184,34,2018
184,8185,73,2018
185,8187,42,2018
186,8188,71,2018
187,8189,57,2018
188,8190,31,2018
189,8191,42,2018
190,8192,27,2018
191,8193,44,2018
192,8194,39,2018
193,8195,63,2018
194,8196,32,2018
195,8197,34,2018
196,8198,34,2018
197,8199,35,2018
198,8200,41,2018
199,8201,46,2018
200,8202,37,2018
201,8203,30,2018
202,8204,38,2018
203,8205,32,2018
204,8206,51,2018
205,8207,31,2018
206,8208,29,2018
207,8209,36,2018
208,8210,45,2018
209,8211,38,2018
210,8212,43,2018
211,8213,28,2018
212,8214,47,2018
213,8215,51,2018
214,8216,82,2018
215,8217,36,2018
216,8218,34,2018
217,8219,40,2018
218,8220,39,2018
219,8221,36,2018
220,8222,34,2018
221,8223,40,2018
222,8224,34,2018
223,8225,57,2018
224,8226,64,2018
225,8227,47,2018
226,8228,58,2018
227,8229,75,2018
228,8230,39,2018
229,8231,32,2018
230,8232,39,2018
231,8233,43,2018
232,8234,32,2018
233,8235,39,2018
234,8236,47,2018
235,8237,42,2018
236,8238,26,2018
237,8239,40,2018
238,8240,38,2018
239,8241,61,2018
240,8242,48,2018
241,8243,36,2018
242,8244,34,2018
243,8245,46,2018
244,8246,38,2018
245,8247,27,2018
246,8248,37,2018
247,8249,47,2018
248,8250,37,2018
249,8251,32,2018
250,8252,28,2018
251,8253,65,2018
252,8254,53,2018
253,8255,58,2018
254,8256,56,2018
255,8257,47,2018
256,8258,47,2018
257,8259,33,2018
258,8260,33,2018
259,8261,31,2018
260,8262,37,2018
261,8263,39,2018
262,8264,36,2018
263,8265,37,2018
264,8266,37,2018
265,8267,32,2018
266,8268,61,2018
267,8269,38,2018
268,8270,37,2018
269,8271,39,2018
270,8272,33,2018
271,8273,46,2018
272,8274,45,2018
273,8275,59,2018
274,8276,38,2018
275,8277,42,2018
276,8278,33,2018
277,8279,36,2018
278,8280,49,2018
279,8281,39,2018
280,8282,37,2018
281,8283,35,2018
282,8284,29,2018
283,8285,40,2018
284,8286,33,2018
285,8287,44,2018
286,8288,38,2018
287,8289,32,2018
288,8290,31,2018
289,8291,33,2018
290,8292,53,2018
291,8293,49,2018
292,8294,34,2018
293,8295,30,2018
294,8296,33,2018
295,8297,71,2018
296,8298,36,2018
297,8299,47,2018
298,8300,33,2018
299,8301,35,2018
300,8302,33,2018
301,8303,61,2018
302,8304,67,2018
303,8305,33,2018
304,8306,35,2018
305,8307,37,2018
306,8308,51,2018
307,8901,52,2018
308,8902,29,2018
309,8903,40,2018
310,8904,45,2018
311,8905,35,2018
