,MUN_INE,ANY_,Val
0,8250,2014,7.300709469971997
1,8251,2014,8.169304893008041
2,8252,2014,4.535491858678956
3,8253,2014,
4,8254,2014,
5,8135,2014,8.112598442965135
6,8136,2014,12.520846025775421
7,8137,2014,
8,8138,2014,9.124104166666664
9,8139,2014,
10,8140,2014,5.126916541729136
11,8141,2014,10.382599313388916
12,8142,2014,
13,8143,2014,
14,8144,2014,
15,8145,2014,3.553017602682313
16,8146,2014,
17,8147,2014,11.714642993671156
18,8148,2014,
19,8149,2014,
20,8150,2014,
21,8151,2014,
22,8152,2014,
23,8153,2014,
24,8154,2014,
25,8038,2014,
26,8060,2014,
27,8061,2014,
28,8062,2014,
29,8063,2014,
30,8064,2014,
31,8065,2014,
32,8066,2014,
33,8067,2014,10.281854629755898
34,8068,2014,2.901913517194416
35,8232,2014,4.860507614213198
36,8233,2014,5.64103448275862
37,8234,2014,
38,8235,2014,
39,8236,2014,13.115188005711564
40,8237,2014,
41,8238,2014,3.0693165890838405
42,8239,2014,
43,8240,2014,6.910169976171566
44,8241,2014,
45,8242,2014,
46,8243,2014,
47,8244,2014,
48,8245,2014,8.107291010460003
49,8104,2014,
50,8308,2014,
51,8901,2014,
52,8902,2014,
53,8903,2014,
54,8904,2014,4.529175090385893
55,8905,2014,
56,8001,2014,4.335053195876289
57,8002,2014,
58,8003,2014,
59,8004,2014,
60,8005,2014,
61,8006,2014,14.108978898543153
62,8007,2014,14.184196903166168
63,8008,2014,
64,8009,2014,3.7650087770626097
65,8010,2014,10.32529941706412
66,8011,2014,6.126164747564216
67,8012,2014,
68,8013,2014,
69,8014,2014,4.720480384307446
70,8015,2014,4.1423503061553335
71,8016,2014,
72,8017,2014,7.139777121374864
73,8018,2014,
74,8019,2014,4.336333517641817
75,8020,2014,1.9387069486404835
76,8021,2014,
77,8022,2014,5.800712202236267
78,8023,2014,3.992419245538739
79,8024,2014,
80,8025,2014,
81,8265,2014,
82,8266,2014,3.0872715236402914
