,MUN_INE,ANY_,Val
0,8119,2019,1583.24
1,8120,2019,0.0
2,8121,2019,2128.57
3,8122,2019,
4,8123,2019,2406.88
5,8124,2019,1672.2
6,8125,2019,2012.61
7,8126,2019,2174.59
8,8127,2019,
9,8128,2019,
10,8129,2019,
11,8130,2019,
12,8131,2019,
13,8132,2019,
14,8133,2019,
15,8134,2019,
16,8181,2019,1298.58
17,8026,2019,
18,8027,2019,
19,8028,2019,
20,8274,2019,839.3099999999998
21,8275,2019,
22,8276,2019,
23,8277,2019,
24,8278,2019,1842.92
25,8279,2019,2254.51
26,8280,2019,
27,8281,2019,2199.44
28,8282,2019,3402.23
29,8283,2019,1445.1
30,8284,2019,1018.86
31,8285,2019,1219.38
32,8286,2019,
33,8287,2019,
34,8288,2019,
35,8289,2019,1895.12
36,8290,2019,
37,8291,2019,0.0
38,8292,2019,
39,8293,2019,
40,8294,2019,
41,8295,2019,1512.23
42,8296,2019,
43,8297,2019,
44,8298,2019,1888.26
45,8299,2019,
46,8300,2019,0.0
47,8301,2019,2455.02
48,8302,2019,717.38
49,8303,2019,
50,8304,2019,
51,8305,2019,1663.54
52,8306,2019,
53,8307,2019,2764.6
54,8224,2019,
55,8225,2019,
56,8226,2019,
57,8227,2019,
58,8228,2019,
59,8229,2019,
60,8230,2019,1618.17
61,8231,2019,1464.67
62,8255,2019,
63,8256,2019,
64,8257,2019,
65,8258,2019,
66,8259,2019,1715.6
67,8260,2019,1848.21
68,8261,2019,
69,8262,2019,1092.5
70,8263,2019,1605.66
71,8264,2019,2253.21
72,8105,2019,1678.07
73,8246,2019,
74,8247,2019,
75,8248,2019,1549.02
76,8249,2019,
77,8250,2019,722.39
78,8251,2019,1424.56
79,8252,2019,2251.83
80,8253,2019,
81,8254,2019,
82,8135,2019,1740.45
83,8136,2019,1483.39
84,8137,2019,
85,8138,2019,962.3
86,8139,2019,
87,8140,2019,1122.63
88,8141,2019,845.62
89,8142,2019,
90,8143,2019,
91,8144,2019,
92,8145,2019,
93,8146,2019,
94,8147,2019,0.0
95,8148,2019,
96,8149,2019,
97,8150,2019,
98,8151,2019,
99,8152,2019,
100,8153,2019,
101,8154,2019,
102,8038,2019,
103,8060,2019,
104,8061,2019,
105,8062,2019,
106,8063,2019,
107,8064,2019,
108,8065,2019,
109,8066,2019,
110,8067,2019,1415.8
111,8068,2019,1576.99
112,8232,2019,
113,8233,2019,
114,8234,2019,
115,8235,2019,2907.96
116,8236,2019,
117,8237,2019,
118,8238,2019,1965.45
119,8239,2019,
120,8240,2019,1397.43
121,8241,2019,
122,8242,2019,
123,8243,2019,
124,8244,2019,2665.8
125,8245,2019,2095.7
126,8104,2019,
127,8308,2019,
128,8901,2019,
129,8902,2019,0.0
130,8903,2019,
131,8904,2019,0.0
132,8905,2019,
133,8001,2019,0.0
134,8002,2019,
135,8003,2019,2965.14
136,8004,2019,
137,8005,2019,1660.29
138,8006,2019,1856.12
139,8007,2019,1737.41
140,8008,2019,
141,8009,2019,1737.2
142,8010,2019,995.85
143,8011,2019,
144,8012,2019,
145,8013,2019,
146,8014,2019,
147,8015,2019,2640.76
148,8016,2019,
149,8017,2019,
150,8018,2019,
151,8019,2019,4674.55
152,8020,2019,1337.5
153,8021,2019,
154,8022,2019,1532.04
155,8023,2019,1612.05
156,8024,2019,
157,8025,2019,
158,8265,2019,
159,8266,2019,2722.3
160,8267,2019,1657.97
161,8268,2019,
162,8269,2019,
163,8270,2019,4421.93
164,8271,2019,
165,8272,2019,
166,8273,2019,
167,8039,2019,
168,8040,2019,2137.61
169,8041,2019,1371.1
170,8042,2019,
171,8043,2019,
172,8044,2019,1024.96
173,8045,2019,
174,8046,2019,2808.4
175,8047,2019,
176,8048,2019,
177,8049,2019,
178,8050,2019,
179,8051,2019,1622.21
180,8052,2019,
181,8053,2019,
182,8054,2019,0.0
183,8055,2019,
184,8056,2019,3981.8
185,8057,2019,
186,8058,2019,
187,8059,2019,
188,8182,2019,
189,8183,2019,0.0
190,8184,2019,2051.26
191,8185,2019,
192,8187,2019,2072.78
193,8188,2019,
194,8189,2019,
195,8190,2019,
196,8191,2019,644.4400000000002
197,8192,2019,1116.36
198,8193,2019,
199,8194,2019,3013.64
200,8195,2019,
201,8196,2019,0.0
202,8197,2019,3501.41
203,8198,2019,0.0
204,8199,2019,
205,8200,2019,2771.9
206,8201,2019,
207,8202,2019,1633.94
208,8203,2019,
209,8204,2019,
210,8205,2019,3762.73
211,8206,2019,
212,8207,2019,
213,8073,2019,3138.74
214,8074,2019,1671.75
215,8075,2019,1468.24
216,8076,2019,0.0
217,8077,2019,4097.41
218,8078,2019,
219,8079,2019,
220,8080,2019,
221,8081,2019,
222,8082,2019,
223,8083,2019,
224,8084,2019,
225,8085,2019,
226,8086,2019,2023.75
227,8087,2019,
228,8088,2019,1921.86
229,8089,2019,3178.9
230,8090,2019,
231,8091,2019,0.0
232,8092,2019,
233,8093,2019,
234,8094,2019,
235,8095,2019,
236,8096,2019,2366.82
237,8097,2019,
238,8098,2019,
239,8099,2019,
240,8100,2019,
241,8101,2019,2445.46
242,8102,2019,1567.13
243,8155,2019,1408.13
244,8156,2019,1646.02
245,8157,2019,2238.67
246,8158,2019,
247,8159,2019,1673.31
248,8160,2019,
249,8161,2019,1164.42
250,8162,2019,
251,8163,2019,1573.66
252,8164,2019,
253,8165,2019,
254,8166,2019,
255,8167,2019,1860.91
256,8168,2019,
257,8169,2019,2996.58
258,8170,2019,
259,8171,2019,
260,8172,2019,4287.75
261,8174,2019,
262,8175,2019,
263,8176,2019,
264,8177,2019,
265,8178,2019,
266,8179,2019,
267,8180,2019,2141.91
268,8069,2019,
269,8070,2019,
270,8071,2019,
271,8072,2019,1350.98
272,8103,2019,
273,8208,2013,0.0
274,8209,2013,1240.07
275,8210,2013,1208.33
276,8211,2013,2191.53
277,8212,2013,
278,8213,2013,1276.69
279,8214,2013,0.0
280,8215,2013,
281,8216,2013,
282,8217,2013,2535.54
283,8218,2013,1203.54
284,8219,2013,3280.65
285,8220,2013,
286,8221,2013,2981.86
287,8222,2013,
288,8223,2013,
289,8029,2013,
290,8030,2013,0.0
291,8031,2013,
292,8032,2013,
293,8033,2013,1605.41
294,8034,2013,
295,8035,2013,1579.77
296,8036,2013,
297,8037,2013,
298,8106,2013,0.0
299,8107,2013,1283.88
300,8108,2013,2047.55
301,8109,2013,
302,8110,2013,1530.26
303,8111,2013,
304,8112,2013,763.3099999999998
305,8113,2013,984.19
306,8114,2013,1745.36
307,8115,2013,
308,8116,2013,
309,8117,2013,
310,8118,2013,2065.11
311,8119,2013,1431.73
312,8120,2013,1474.13
313,8121,2013,1258.58
314,8122,2013,
315,8123,2013,1896.31
316,8124,2013,1170.45
317,8125,2013,1804.76
318,8126,2013,1914.88
319,8127,2013,
320,8128,2013,
321,8129,2013,
322,8130,2013,
323,8131,2013,
324,8132,2013,
325,8133,2013,
326,8134,2013,
327,8181,2013,0.0
328,8026,2013,
329,8027,2013,
330,8028,2013,
331,8274,2013,602.98
332,8275,2013,
333,8276,2013,
334,8277,2013,
335,8278,2013,2964.67
336,8279,2013,1690.4
337,8280,2013,
338,8281,2013,1572.4
339,8282,2013,0.0
340,8283,2013,1806.94
341,8284,2013,1176.25
342,8285,2013,1427.11
343,8286,2013,
344,8287,2013,
345,8288,2013,
346,8289,2013,1692.19
347,8290,2013,
348,8291,2013,0.0
349,8292,2013,
350,8293,2013,
351,8294,2013,
352,8295,2013,1370.14
353,8296,2013,
354,8297,2013,
355,8298,2013,1261.48
356,8299,2013,
357,8300,2013,0.0
358,8301,2013,2180.66
359,8302,2013,1230.51
360,8303,2013,
361,8304,2013,
362,8305,2013,1203.9
363,8306,2013,
364,8307,2013,1806.81
365,8224,2013,
366,8225,2013,
367,8226,2013,
368,8227,2013,
369,8228,2013,
370,8229,2013,
371,8230,2013,0.0
372,8231,2013,2367.28
373,8255,2013,
374,8256,2013,
375,8257,2013,
376,8258,2013,
377,8259,2013,1082.17
378,8260,2013,1571.03
379,8261,2013,
380,8262,2013,971.33
381,8263,2013,2183.25
382,8264,2013,2078.19
383,8105,2013,825.4199999999998
384,8246,2013,
385,8247,2013,
386,8248,2013,1472.04
387,8249,2013,
388,8250,2013,450.07
389,8251,2013,997.5
390,8252,2013,1622.47
391,8253,2013,
392,8254,2013,
393,8135,2013,1325.53
394,8136,2013,1668.91
395,8137,2013,
396,8138,2013,1523.76
397,8139,2013,
398,8140,2013,1272.36
399,8141,2013,1143.87
400,8142,2013,
401,8143,2013,
402,8144,2013,
403,8145,2013,
404,8146,2013,
405,8147,2013,1184.45
406,8148,2013,
407,8149,2013,
408,8150,2013,
409,8151,2013,
410,8152,2013,
411,8153,2013,
412,8154,2013,
413,8038,2013,
414,8060,2013,
415,8061,2013,
416,8062,2013,
417,8063,2013,
418,8064,2013,
419,8065,2013,
420,8066,2013,
421,8067,2013,1646.46
422,8068,2013,1580.46
423,8232,2013,
424,8233,2013,
425,8234,2013,
426,8235,2013,
427,8236,2013,
428,8237,2013,
429,8238,2013,2057.89
430,8239,2013,
431,8240,2013,178.28667
432,8241,2013,1415.8
433,8242,2013,
434,8243,2013,
435,8244,2013,1945.76
436,8245,2013,2136.08
437,8104,2013,
438,8308,2013,
439,8901,2013,
440,8902,2013,1572.83
441,8903,2013,
442,8904,2013,0.0
443,8905,2013,
444,8001,2013,1311.09
445,8002,2013,
446,8003,2013,3190.09
447,8004,2013,
448,8005,2013,1305.02
449,8006,2013,1400.76
450,8007,2013,1290.19
451,8008,2013,
452,8009,2013,1439.84
453,8010,2013,1120.64
454,8011,2013,
455,8012,2013,
456,8013,2013,
457,8014,2013,
458,8015,2013,2016.17
459,8016,2013,
460,8017,2013,
461,8018,2013,
462,8019,2013,3197.49
463,8020,2013,0.0
464,8021,2013,
465,8022,2013,3774.36
466,8023,2013,1305.2
467,8024,2013,
468,8025,2013,
469,8265,2013,
470,8266,2013,2154.07
471,8267,2013,1249.71
472,8268,2013,
473,8269,2013,
474,8270,2013,3221.37
475,8271,2013,
476,8272,2013,
477,8273,2013,
478,8039,2013,
479,8040,2013,1483.69
480,8041,2013,2261.43
481,8042,2013,
482,8043,2013,
483,8044,2013,596.22
484,8045,2013,
485,8046,2013,0.0
486,8047,2013,
487,8048,2013,
488,8049,2013,
489,8050,2013,
490,8051,2013,1495.0
491,8052,2013,
492,8053,2013,
493,8054,2013,0.0
494,8055,2013,
495,8056,2013,0.0
496,8057,2013,
497,8058,2013,
498,8059,2013,
499,8182,2013,
500,8183,2013,950.2
501,8184,2013,1338.19
502,8185,2013,
503,8187,2013,1602.48
504,8188,2013,
505,8189,2013,
506,8190,2013,
507,8191,2013,2045.47
508,8192,2013,1542.37
509,8193,2013,
510,8194,2013,0.0
511,8195,2013,
512,8196,2013,791.6599999999999
513,8197,2013,1695.68
514,8198,2013,0.0
515,8199,2013,
516,8200,2013,2097.09
517,8201,2013,
518,8202,2013,1365.05
519,8203,2013,
520,8204,2013,
521,8205,2013,2727.86
522,8206,2013,
523,8207,2013,
524,8073,2013,0.0
525,8074,2013,1864.02
526,8075,2013,1833.21
527,8076,2013,1338.79
528,8077,2013,2794.25
529,8078,2013,
530,8079,2013,
531,8080,2013,
532,8081,2013,
533,8082,2013,
534,8083,2013,
535,8084,2013,
536,8085,2013,
537,8086,2013,1954.23
538,8087,2013,
539,8088,2013,1696.22
540,8089,2013,2425.19
541,8090,2013,
542,8091,2013,1111.8
543,8092,2013,
544,8093,2013,
545,8094,2013,
546,8095,2013,
547,8096,2013,1826.91
548,8097,2013,
549,8098,2013,
550,8099,2013,
551,8100,2013,
552,8101,2013,2235.84
553,8102,2013,1227.04
554,8155,2013,1470.46
555,8156,2013,1576.41
556,8157,2013,1343.92
557,8158,2013,
558,8159,2013,1105.43
559,8160,2013,
560,8161,2013,1461.68
561,8162,2013,
562,8163,2013,1663.35
563,8164,2013,
564,8165,2013,
565,8166,2013,
566,8167,2013,1471.03
567,8168,2013,
568,8169,2013,2298.07
569,8170,2013,
570,8171,2013,
571,8172,2013,0.0
572,8174,2013,
573,8175,2013,
574,8176,2013,
575,8177,2013,
576,8178,2013,
577,8179,2013,
578,8180,2013,1546.81
579,8069,2013,
580,8070,2013,
581,8071,2013,
582,8072,2013,1234.91
583,8103,2013,
584,8208,2014,1526.01
585,8209,2014,1567.63
586,8210,2014,1204.26
587,8211,2014,2198.33
588,8212,2014,
589,8213,2014,1362.87
590,8214,2014,0.0
591,8215,2014,
592,8216,2014,
593,8217,2014,2132.21
594,8218,2014,917.62
595,8219,2014,2897.59
596,8220,2014,
597,8221,2014,2821.51
598,8222,2014,
599,8223,2014,
600,8029,2014,
601,8030,2014,0.0
602,8031,2014,
603,8032,2014,
604,8033,2014,1357.79
605,8034,2014,
606,8035,2014,1552.5
607,8036,2014,
608,8037,2014,
609,8106,2014,0.0
610,8107,2014,1386.48
611,8108,2014,1569.39
612,8109,2014,
613,8110,2014,1489.65
614,8111,2014,
615,8112,2014,1016.21
616,8113,2014,934.48
617,8114,2014,757.83
618,8115,2014,
619,8116,2014,
620,8117,2014,
621,8118,2014,1850.75
622,8119,2014,825.6799999999998
623,8120,2014,0.0
624,8121,2014,1174.55
625,8122,2014,
626,8123,2014,1694.37
627,8124,2014,2560.32
628,8125,2014,1476.69
629,8126,2014,1596.67
630,8127,2014,
631,8128,2014,
632,8129,2014,
633,8130,2014,
634,8131,2014,
635,8132,2014,
636,8133,2014,
637,8134,2014,
638,8181,2014,0.0
639,8026,2014,
640,8027,2014,
641,8028,2014,
642,8274,2014,1254.62
643,8275,2014,
644,8276,2014,
645,8277,2014,
646,8278,2014,1730.58
647,8279,2014,1558.55
648,8280,2014,
649,8281,2014,1842.44
650,8282,2014,2892.85
651,8283,2014,1472.14
652,8284,2014,1224.31
653,8285,2014,1515.65
654,8286,2014,
655,8287,2014,
656,8288,2014,
657,8289,2014,1455.74
658,8290,2014,
659,8291,2014,0.0
660,8292,2014,
661,8293,2014,
662,8294,2014,
663,8295,2014,1365.87
664,8296,2014,
665,8297,2014,
666,8298,2014,1369.57
667,8299,2014,
668,8300,2014,1569.6
669,8301,2014,1694.97
670,8302,2014,272.73
671,8303,2014,
672,8304,2014,
673,8305,2014,1234.2
674,8306,2014,
675,8307,2014,1598.43
676,8224,2014,
677,8225,2014,
678,8226,2014,
679,8227,2014,
680,8228,2014,
681,8229,2014,
682,8230,2014,0.0
683,8231,2014,1825.25
684,8255,2014,
685,8256,2014,
686,8257,2014,
687,8258,2014,
688,8259,2014,0.0
689,8260,2014,1393.28
690,8261,2014,
691,8262,2014,603.51
692,8263,2014,1689.6
693,8264,2014,3084.57
694,8105,2014,1618.14
695,8246,2014,
696,8247,2014,
697,8248,2014,1749.71
698,8249,2014,
699,8250,2014,819.5
700,8251,2014,892.2999999999998
701,8252,2014,1191.39
702,8253,2014,
703,8254,2014,
704,8135,2014,1070.9
705,8136,2014,1386.46
706,8137,2014,
707,8138,2014,822.38
708,8139,2014,
709,8140,2014,1025.32
710,8141,2014,565.24
711,8142,2014,
712,8143,2014,
713,8144,2014,
714,8145,2014,
715,8146,2014,
716,8147,2014,860.98
717,8148,2014,
718,8149,2014,
719,8150,2014,
720,8151,2014,
721,8152,2014,
722,8153,2014,
723,8154,2014,
724,8038,2014,
725,8060,2014,
726,8061,2014,
727,8062,2014,
728,8063,2014,
729,8064,2014,
730,8065,2014,
731,8066,2014,
732,8067,2014,1341.24
733,8068,2014,978.9
734,8232,2014,
735,8233,2014,
736,8234,2014,
737,8235,2014,
738,8236,2014,
739,8237,2014,
740,8238,2014,1694.39
741,8239,2014,
742,8240,2014,107.19677
743,8241,2014,1192.3
744,8242,2014,
745,8243,2014,
746,8244,2014,1348.92
747,8245,2014,2687.31
748,8104,2014,
749,8308,2014,
750,8901,2014,
751,8902,2014,943.0
752,8903,2014,
753,8904,2014,0.0
754,8905,2014,
755,8001,2014,0.0
756,8002,2014,
757,8003,2014,1822.72
758,8004,2014,
759,8005,2014,1370.07
760,8006,2014,1518.87
761,8007,2014,1337.4
762,8008,2014,
763,8009,2014,1127.22
764,8010,2014,923.2600000000001
765,8011,2014,
766,8012,2014,
767,8013,2014,
768,8014,2014,
769,8015,2014,2632.2
770,8016,2014,
771,8017,2014,
772,8018,2014,
773,8019,2014,3116.16
774,8020,2014,0.0
775,8021,2014,
776,8022,2014,0.0
777,8023,2014,1121.99
778,8024,2014,
779,8025,2014,
780,8265,2014,
781,8266,2014,1913.7
782,8267,2014,1237.45
783,8268,2014,
784,8269,2014,
785,8270,2014,3326.55
786,8271,2014,
787,8272,2014,
788,8273,2014,
789,8039,2014,
790,8040,2014,979.8900000000001
791,8041,2014,1214.99
792,8042,2014,
793,8043,2014,
794,8044,2014,692.75
795,8045,2014,
796,8046,2014,0.0
797,8047,2014,
798,8048,2014,
799,8049,2014,
800,8050,2014,
801,8051,2014,1245.44
802,8052,2014,
803,8053,2014,
804,8054,2014,0.0
805,8055,2014,
806,8056,2014,0.0
807,8057,2014,
808,8058,2014,
809,8059,2014,
810,8182,2014,
811,8183,2014,1111.19
812,8184,2014,1257.57
813,8185,2014,
814,8187,2014,1336.06
815,8188,2014,
816,8189,2014,
817,8190,2014,
818,8191,2014,1114.22
819,8192,2014,977.19
820,8193,2014,
821,8194,2014,0.0
822,8195,2014,
823,8196,2014,1400.8
824,8197,2014,1905.79
825,8198,2014,0.0
826,8199,2014,
827,8200,2014,1933.48
828,8201,2014,
829,8202,2014,1127.94
830,8203,2014,
831,8204,2014,
832,8205,2014,2470.9
833,8206,2014,
834,8207,2014,
835,8073,2014,0.0
836,8074,2014,1085.36
837,8075,2014,807.6699999999998
838,8076,2014,1696.6
839,8077,2014,2774.66
840,8078,2014,
841,8079,2014,
842,8080,2014,
843,8081,2014,
844,8082,2014,
845,8083,2014,
846,8084,2014,
847,8085,2014,
848,8086,2014,1432.07
849,8087,2014,
850,8088,2014,2034.32
851,8089,2014,2650.17
852,8090,2014,
853,8091,2014,561.8
854,8092,2014,
855,8093,2014,
856,8094,2014,
857,8095,2014,
858,8096,2014,1716.57
859,8097,2014,
860,8098,2014,
861,8099,2014,
862,8100,2014,
863,8101,2014,2165.78
864,8102,2014,786.27
865,8155,2014,1264.45
866,8156,2014,1760.77
867,8157,2014,1605.59
868,8158,2014,
869,8159,2014,2220.95
870,8160,2014,
871,8161,2014,1597.71
872,8162,2014,
873,8163,2014,1540.56
874,8164,2014,
875,8165,2014,
876,8166,2014,
877,8167,2014,978.59
878,8168,2014,
879,8169,2014,2297.04
880,8170,2014,
881,8171,2014,
882,8172,2014,0.0
883,8174,2014,
884,8175,2014,
885,8176,2014,
886,8177,2014,
887,8178,2014,
888,8179,2014,
889,8180,2014,1904.19
890,8069,2014,
891,8070,2014,
892,8071,2014,
