,MUN_INE,ANY_,Val
0,8001,2006,4.116271978859641
1,8001,2007,5.818039828192113
2,8001,2008,4.040590405904059
3,8001,2009,2.1546373470473488
4,8001,2010,-0.4513497092266296
5,8001,2011,1.2381201499694827
6,8001,2012,2.2306433554388083
7,8001,2013,1.5585509688289807
8,8001,2014,0.5806719203649938
9,8001,2015,-0.4453608247422681
10,8001,2016,1.2012260790323916
11,8001,2017,1.2033398821218075
12,8001,2018,-0.2345708970314649
13,8001,2019,1.2566888276309387
14,8002,2006,6.382978723404255
15,8002,2007,0.8
16,8002,2008,-1.1904761904761905
17,8002,2009,3.212851405622489
18,8002,2010,-1.556420233463035
19,8002,2011,-3.1620553359683794
20,8002,2012,2.0408163265306123
21,8002,2013,-3.2
22,8002,2014,3.7190082644628095
23,8002,2015,-1.99203187250996
24,8002,2016,2.845528455284553
25,8002,2017,3.9525691699604746
26,8002,2018,5.323193916349809
27,8002,2019,3.9711191335740073
28,8003,2006,0.8165548098434003
29,8003,2007,-0.16642627316098968
30,8003,2008,2.9117581684818847
31,8003,2009,1.4794816414686824
32,8003,2010,1.7026710652335852
33,8003,2011,0.1360259495657633
34,8003,2012,0.4179728317659353
35,8003,2013,0.8324661810613944
36,8003,2014,-0.4024767801857585
37,8003,2015,0.09325458501709667
38,8003,2016,-0.2898550724637681
39,8003,2017,-0.07267441860465117
40,8003,2018,1.4441558441558442
41,8003,2019,0.3789430561245391
42,8004,2006,6.597222222222222
43,8004,2007,-1.3029315960912051
44,8004,2008,2.9702970297029703
45,8004,2009,-0.3205128205128205
46,8004,2010,-2.572347266881029
47,8004,2011,-0.33003300330033003
48,8004,2012,0.6622516556291391
49,8004,2013,0.0
50,8004,2014,-1.3157894736842104
51,8004,2015,-3.333333333333333
52,8004,2016,1.3793103448275863
53,8004,2017,-5.782312925170068
54,8004,2018,-1.4440433212996393
55,8004,2019,-2.564102564102564
56,8005,2006,2.7052876075966665
57,8005,2007,1.529865637887455
58,8005,2008,2.148846960167715
59,8005,2009,1.9625448948178552
60,8005,2010,2.050572399043905
61,8005,2011,-0.01232741617357002
62,8005,2012,0.9739859450129454
63,8005,2013,0.4517704517704518
64,8005,2014,0.6806855475872129
65,8005,2015,0.2414584087890861
66,8005,2016,0.4094905455859328
67,8005,2017,0.3718363919875255
68,8005,2018,1.5296367112810707
69,8005,2019,-0.4001883239171375
70,8006,2006,1.1255411255411256
71,8006,2007,1.0559360730593608
72,8006,2008,2.012143462298785
73,8006,2009,1.231919163955983
74,8006,2010,0.4170369863950229
75,8006,2011,1.1914488017429194
76,8006,2012,1.1235955056179776
77,8006,2013,1.2907518296739853
78,8006,2014,0.545191802417236
79,8006,2015,-0.1175932579865421
80,8006,2016,-0.2354634050624632
81,8006,2017,0.7539500426145677
82,8006,2018,1.0736595523165018
83,8006,2019,1.564411253460375
84,8007,2006,4.77676753969331
85,8007,2007,1.1138453568190647
86,8007,2008,2.7667477904444726
87,8007,2009,2.081515642527733
88,8007,2010,1.7704517704517704
89,8007,2011,1.9796040791841631
90,8007,2012,0.35294117647058826
91,8007,2013,0.6799531066822978
92,8007,2014,0.7685142058686539
93,8007,2015,0.947538710422926
94,8007,2016,-1.1217948717948718
95,8007,2017,1.0419078490391294
96,8007,2018,1.2603116406966086
97,8007,2019,1.052274270196877
98,8008,2006,-0.4761904761904762
99,8008,2007,9.569377990430622
100,8008,2008,0.4366812227074235
101,8008,2009,4.3478260869565215
102,8008,2010,2.0833333333333326
103,8008,2011,-2.8571428571428568
104,8008,2012,2.941176470588235
105,8008,2013,-12.244897959183671
106,8008,2014,-1.3953488372093024
107,8008,2015,5.188679245283019
108,8008,2016,1.7937219730941705
109,8008,2017,-3.0837004405286343
110,8008,2018,-0.4545454545454545
111,8008,2019,-0.91324200913242
112,8009,2006,2.695988222304012
113,8009,2007,2.1593047217991215
114,8009,2008,1.245395544641291
115,8009,2009,0.770963270963271
116,8009,2010,0.7306799621765667
117,8009,2011,0.4949650110940434
118,8009,2012,1.171875
119,8009,2013,0.05036091992613732
120,8009,2014,0.36073825503355705
121,8009,2015,0.12538660871018975
122,8009,2016,0.6094506595424946
123,8009,2017,0.6804414571404862
124,8009,2018,1.3352015165251794
125,8009,2019,1.2769418462789752
126,8010,2006,2.4853505758739134
127,8010,2007,2.109621451104101
128,8010,2008,2.432902104653408
129,8010,2009,2.4128180961357213
130,8010,2010,1.5092950487759986
131,8010,2011,1.087941976427924
132,8010,2012,-0.16143497757847536
133,8010,2013,0.7366151634926339
134,8010,2014,0.9630818619582666
135,8010,2015,0.07065889418830595
136,8010,2016,-1.2180052956751986
137,8010,2017,-0.1965689778413152
138,8010,2018,1.1280214861235454
139,8010,2019,0.8852691218130312
140,8011,2006,2.133995037220844
141,8011,2007,2.4295432458697768
142,8011,2008,1.7077798861480076
143,8011,2009,2.8917910447761197
144,8011,2010,0.7706255666364461
145,8011,2011,0.9896536212325686
146,8011,2012,0.623608017817372
147,8011,2013,1.3280212483399734
148,8011,2014,-1.3543031891655744
149,8011,2015,-1.4614703277236492
150,8011,2016,1.4382022471910112
151,8011,2017,-0.3544528134692069
152,8011,2018,0.044464206313917294
153,8011,2019,-1.0666666666666669
154,8012,2006,2.6608611514271887
155,8012,2007,3.2045240339302548
156,8012,2008,1.461187214611872
157,8012,2009,3.0153015301530157
158,8012,2010,2.0532983835736127
159,8012,2011,-0.6421232876712328
160,8012,2012,0.3015941404566997
161,8012,2013,-0.5154639175257731
162,8012,2014,-1.770293609671848
163,8012,2015,-1.1868131868131868
