,MUN_INE,Val,ANY_
0,8,31.2985277705,2019
1,8001,104.673619158,2019
2,8002,0.0,2019
3,8003,26.2065386611,2019
4,8004,0.0,2019
5,8005,31.8529862175,2019
6,8006,8.6086846436,2019
7,8007,1.1728829463,2019
8,8008,0.0,2019
9,8009,17.976588628799995,2019
10,8010,47.4645030426,2019
11,8011,0.0,2019
12,8012,23.598820059,2019
13,8013,0.0,2019
14,8014,0.8110300081,2019
15,8015,22.991948210500002,2019
16,8016,17.798286090999998,2019
17,8017,0.6557377049,2019
18,8018,75.9573132454,2019
19,8019,23.272758191999998,2019
20,8020,31.5249266862,2019
21,8021,0.0,2019
22,8022,13.424427663900001,2019
23,8023,4.9458313707,2019
24,8024,0.0,2019
25,8025,0.0,2019
26,8026,0.0,2019
27,8027,2.9239766082,2019
28,8028,0.8771929825,2019
29,8029,21.359223301,2019
30,8030,8.692744901399998,2019
31,8031,59.709821428599994,2019
32,8032,0.5675368899,2019
33,8033,4.5740423099,2019
34,8034,0.0,2019
35,8035,17.5108824693,2019
36,8036,0.0,2019
37,8037,23.517382413099998,2019
38,8038,143.6403508772,2019
39,8039,3.6101083032,2019
40,8040,54.136169037399995,2019
41,8041,32.7370907864,2019
42,8042,20.251396648,2019
43,8043,0.3552397869,2019
44,8044,10.7169253511,2019
45,8045,0.0,2019
46,8046,22.543598468699997,2019
47,8047,38.9144905274,2019
48,8048,0.0,2019
49,8049,0.0,2019
50,8050,0.0,2019
51,8051,32.8037961626,2019
52,8052,0.0,2019
53,8053,10.6692531523,2019
54,8054,0.6147540984,2019
55,8055,0.0,2019
56,8056,19.392014183900002,2019
57,8057,0.0,2019
58,8058,6.038647343,2019
59,8059,0.0,2019
60,8060,0.0,2019
61,8061,0.9057971014,2019
62,8062,0.0,2019
63,8063,0.0,2019
64,8064,4.7683923706,2019
65,8065,1.3404825737,2019
66,8066,1.1198208287,2019
67,8067,11.4015572859,2019
68,8068,17.4418604651,2019
69,8069,1.0449320794,2019
70,8070,0.0,2019
71,8071,0.0,2019
72,8072,7.711677683299999,2019
73,8073,26.194761047800004,2019
74,8074,0.188253012,2019
75,8075,4.1400075273,2019
76,8076,1.8899622008,2019
77,8077,14.5142668646,2019
78,8078,0.0,2019
79,8079,0.0,2019
80,8080,0.0,2019
81,8081,0.0,2019
82,8082,1.0672358591,2019
83,8083,0.0,2019
84,8084,0.0,2019
85,8085,4.3956043956,2019
86,8086,46.060446086800006,2019
87,8087,0.0,2019
88,8088,0.5845389449,2019
89,8089,79.42070813789998,2019
90,8090,0.0,2019
91,8091,20.4429301533,2019
92,8092,17.976588628799995,2019
93,8093,0.0,2019
94,8094,105.31803962459999,2019
95,8095,0.0,2019
96,8096,42.238859751,2019
97,8097,1.2820512821,2019
98,8098,0.0,2019
99,8099,74.7384155456,2019
100,8100,19.3470374849,2019
101,8101,31.5550117067,2019
102,8102,61.4604223192,2019
103,8103,0.0,2019
104,8104,11.3314447592,2019
105,8105,8.2947530864,2019
106,8106,6.067961165,2019
107,8107,14.682155534000001,2019
108,8108,1.9164430816,2019
109,8109,0.0,2019
110,8110,14.6290491118,2019
111,8111,74.07407407409998,2019
112,8112,21.2039109436,2019
113,8113,47.967356808199995,2019
114,8114,108.7993891964,2019
115,8115,0.0,2019
116,8116,0.0,2019
117,8117,28.0029476787,2019
118,8118,12.6151381658,2019
119,8119,0.0,2019
120,8120,17.3697270471,2019
121,8121,18.819928853900002,2019
122,8122,0.5353319058,2019
123,8123,45.121593905699996,2019
124,8124,82.35582822089998,2019
125,8125,70.3688297282,2019
126,8126,85.56038947589998,2019
127,8127,17.3299101412,2019
128,8128,0.0,2019
129,8129,5.2631578947,2019
130,8130,0.0,2019
131,8131,4.9668874172,2019
132,8132,7.462686567199999,2019
133,8133,0.0,2019
134,8134,21.3675213675,2019
135,8135,124.6660730187,2019
136,8136,18.7734668335,2019
137,8137,4.6511627907,2019
138,8138,0.6740815639,2019
139,8139,0.0,2019
140,8140,28.079371022100002,2019
141,8141,33.696033696,2019
142,8142,0.0,2019
143,8143,9.0909090909,2019
144,8144,2.0080321285,2019
145,8145,8.928571428599998,2019
146,8146,0.0,2019
147,8147,42.3616085133,2019
148,8148,0.4539264639,2019
149,8149,5.1194539249,2019
150,8150,0.0,2019
151,8151,0.0,2019
152,8152,0.0,2019
153,8153,0.0,2019
154,8154,0.0,2019
155,8155,50.5630889451,2019
156,8156,10.9771459421,2019
157,8157,56.1497326203,2019
158,8158,5.2941176471,2019
159,8159,19.5833333333,2019
160,8160,0.0,2019
161,8161,10.5288346494,2019
162,8162,0.0,2019
163,8163,8.391696637,2019
164,8164,58.2241630277,2019
165,8165,0.0,2019
166,8166,20.0892857143,2019
167,8167,124.607658506,2019
168,8168,0.0,2019
169,8169,35.23737393870001,2019
170,8170,46.7289719626,2019
171,8171,0.0,2019
172,8172,1.9870839543,2019
173,8174,0.0,2019
174,8175,27.509652509699997,2019
175,8176,0.0,2019
176,8177,0.0,2019
177,8178,0.0,2019
178,8179,0.0,2019
179,8180,75.2355316285,2019
180,8181,6.4859856382,2019
181,8182,34.2465753425,2019
182,8183,20.8255857196,2019
183,8184,18.9252261756,2019
184,8185,0.0,2019
185,8187,59.187170326899995,2019
186,8188,0.0,2019
187,8189,0.0,2019
188,8190,0.0,2019
189,8191,43.358778626,2019
190,8192,27.741935483899997,2019
191,8193,1.3568521031,2019
192,8194,105.7861723871,2019
193,8195,0.0,2019
194,8196,87.14228934819998,2019
195,8197,0.0,2019
196,8198,0.0,2019
197,8199,2.5641025641,2019
198,8200,20.7520721599,2019
199,8201,0.0,2019
200,8202,12.128481940599999,2019
201,8203,8.356545961,2019
202,8204,0.0,2019
203,8205,49.054863992600005,2019
204,8206,0.0,2019
205,8207,0.9842519685,2019
206,8208,31.467473525,2019
207,8209,16.6563849476,2019
208,8210,1.0881392818,2019
209,8211,42.5998874508,2019
210,8212,33.519553072600004,2019
211,8213,83.2214765101,2019
212,8214,29.2207792208,2019
213,8215,1.7835909631,2019
214,8216,0.0,2019
215,8217,76.44722773789998,2019
216,8218,47.7288448236,2019
217,8219,32.3070690703,2019
218,8220,12.1028744327,2019
219,8221,133.2239295838,2019
220,8222,0.0,2019
221,8223,17.4242424242,2019
222,8224,0.0,2019
223,8225,0.0,2019
224,8226,35.7142857143,2019
225,8227,0.0,2019
226,8228,0.0,2019
227,8229,17.3267326733,2019
228,8230,27.007299270100003,2019
229,8231,30.7480827666,2019
230,8232,0.8467400508,2019
231,8233,151.3353115727,2019
232,8234,0.8707009141999998,2019
233,8235,23.5761589404,2019
234,8236,6.6945606695,2019
235,8237,33.0500472144,2019
236,8238,31.6396299772,2019
237,8239,0.0,2019
238,8240,38.9249304912,2019
239,8241,0.0,2019
240,8242,7.8125,2019
241,8243,0.0,2019
242,8244,122.754491018,2019
243,8245,31.149933561300003,2019
244,8246,21.6919739696,2019
245,8247,44.0251572327,2019
246,8248,1.2812299808,2019
247,8249,0.0,2019
248,8250,28.0818657782,2019
249,8251,49.902786778999996,2019
250,8252,36.9913686806,2019
251,8253,0.0,2019
252,8254,4.9554013875,2019
253,8255,0.0,2019
254,8256,0.0,2019
255,8257,0.0,2019
256,8258,19.4805194805,2019
257,8259,1.7352503718,2019
258,8260,43.2782772319,2019
259,8261,1.044386423,2019
260,8262,13.5889347246,2019
261,8263,44.228795371800004,2019
262,8264,0.0,2019
263,8265,23.3592880979,2019
264,8266,59.7353827344,2019
265,8267,40.983606557399995,2019
266,8268,0.9451795841,2019
267,8269,4.8913043478,2019
268,8270,25.514495598000003,2019
269,8271,0.0,2019
270,8272,0.0,2019
271,8273,0.6443298969,2019
272,8274,37.8651280202,2019
273,8275,0.0,2019
274,8276,0.0,2019
275,8277,0.0,2019
276,8278,8.2972582973,2019
277,8279,40.8269898675,2019
278,8280,0.0,2019
279,8281,51.40562249,2019
280,8282,85.80542264749998,2019
281,8283,16.3136805953,2019
282,8284,28.8839333121,2019
283,8285,44.4037917845,2019
284,8286,4.0779338469,2019
285,8287,0.0,2019
286,8288,1.1117287382,2019
287,8289,28.3772981615,2019
288,8290,0.0,2019
289,8291,1.7798872738,2019
290,8292,0.0,2019
291,8293,0.0,2019
292,8294,0.6373486297,2019
293,8295,13.113754193399998,2019
294,8296,0.0,2019
295,8297,0.0,2019
296,8298,46.2496615218,2019
297,8299,0.0,2019
298,8300,1.421464108,2019
299,8301,26.8170817394,2019
300,8302,26.6405484819,2019
301,8303,23.3463035019,2019
302,8304,2.1978021978,2019
303,8305,79.93984266539998,2019
304,8306,0.0,2019
305,8307,30.8912336585,2019
306,8308,0.0,2019
307,8901,0.0,2019
308,8902,1.9138755981,2019
309,8903,0.0,2019
310,8904,13.2255694342,2019
311,8905,0.0,2019
