,MUN_INE,ANY_,Val
0,8001,2011,128.0
1,8002,2011,0.0
2,8003,2011,49.0
3,8004,2011,0.0
4,8005,2011,6.0
5,8006,2011,494.0
6,8007,2011,126.0
7,8008,2011,0.0
8,8009,2011,126.0
9,8010,2011,98.0
10,8011,2011,34.0
11,8012,2011,18.0
12,8013,2011,11.0
13,8014,2011,26.0
14,8015,2011,4684.0
15,8016,2011,248.0
16,8017,2011,22.0
17,8018,2011,32.0
18,8019,2011,44494.0
19,8020,2011,21.0
20,8021,2011,0.0
21,8022,2011,932.0
22,8023,2011,13.0
23,8024,2011,3.0
24,8025,2011,2.0
25,8026,2011,3.0
26,8027,2011,1.0
27,8028,2011,0.0
28,8029,2011,47.0
29,8030,2011,34.0
30,8031,2011,111.0
31,8032,2011,65.0
32,8033,2011,218.0
33,8034,2011,11.0
34,8035,2011,607.0
35,8036,2011,1.0
36,8037,2011,23.0
37,8038,2011,13.0
38,8039,2011,0.0
39,8040,2011,335.0
40,8041,2011,257.0
41,8042,2011,0.0
42,8043,2011,7.0
43,8044,2011,120.0
44,8045,2011,0.0
45,8046,2011,181.0
46,8047,2011,100.0
47,8048,2011,7.0
48,8049,2011,85.0
49,8050,2011,0.0
50,8051,2011,278.0
51,8052,2011,2.0
52,8053,2011,16.0
53,8054,2011,128.0
54,8055,2011,1.0
55,8056,2011,1338.0
56,8057,2011,0.0
57,8058,2011,6.0
58,8059,2011,0.0
59,8060,2011,0.0
60,8061,2011,5.0
61,8062,2011,1.0
62,8063,2011,0.0
63,8064,2011,20.0
64,8065,2011,7.0
65,8066,2011,2.0
66,8067,2011,94.0
67,8068,2011,43.0
68,8069,2011,7.0
69,8070,2011,0.0
70,8071,2011,5.0
71,8072,2011,105.0
72,8073,2011,1940.0
73,8074,2011,148.0
74,8075,2011,4.0
75,8076,2011,417.0
76,8077,2011,997.0
77,8078,2011,0.0
78,8079,2011,3.0
79,8080,2011,0.0
80,8081,2011,6.0
81,8082,2011,0.0
82,8083,2011,1.0
83,8084,2011,3.0
84,8085,2011,1.0
85,8086,2011,188.0
86,8087,2011,1.0
87,8088,2011,155.0
88,8089,2011,851.0
89,8090,2011,1.0
90,8091,2011,53.0
91,8092,2011,89.0
92,8093,2011,0.0
93,8094,2011,2.0
94,8095,2011,0.0
95,8096,2011,1423.0
96,8097,2011,7.0
97,8098,2011,0.0
98,8099,2011,34.0
99,8100,2011,7.0
100,8101,2011,6196.0
101,8102,2011,1379.0
102,8103,2011,1.0
103,8104,2011,13.0
104,8105,2011,223.0
105,8106,2011,100.0
106,8107,2011,31.0
107,8108,2011,13.0
108,8109,2011,2.0
109,8110,2011,430.0
110,8111,2011,0.0
111,8112,2011,357.0
112,8113,2011,3138.0
113,8114,2011,647.0
114,8115,2011,29.0
115,8116,2011,2.0
116,8117,2011,12.0
117,8118,2011,361.0
118,8119,2011,46.0
119,8120,2011,8.0
120,8121,2011,3034.0
121,8122,2011,6.0
122,8123,2011,676.0
123,8124,2011,961.0
124,8125,2011,790.0
125,8126,2011,173.0
126,8127,2011,64.0
127,8128,2011,14.0
128,8129,2011,1.0
129,8130,2011,0.0
130,8131,2011,12.0
131,8132,2011,5.0
132,8133,2011,0.0
133,8134,2011,14.0
134,8135,2011,169.0
135,8136,2011,262.0
136,8137,2011,0.0
137,8138,2011,107.0
138,8139,2011,1.0
139,8140,2011,61.0
140,8141,2011,163.0
141,8142,2011,2.0
142,8143,2011,16.0
143,8144,2011,57.0
144,8145,2011,1.0
145,8146,2011,3.0
146,8147,2011,560.0
147,8148,2011,1.0
148,8149,2011,0.0
149,8150,2011,3.0
150,8151,2011,0.0
151,8152,2011,0.0
152,8153,2011,3.0
153,8154,2011,0.0
154,8155,2011,20.0
155,8156,2011,90.0
156,8157,2011,299.0
157,8158,2011,60.0
158,8159,2011,259.0
159,8160,2011,0.0
160,8161,2011,106.0
161,8162,2011,11.0
162,8163,2011,723.0
163,8164,2011,6.0
164,8165,2011,29.0
165,8166,2011,192.0
166,8167,2011,149.0
167,8168,2011,2.0
168,8169,2011,1616.0
169,8170,2011,3.0
170,8171,2011,28.0
171,8172,2011,593.0
172,8174,2011,2.0
173,8175,2011,131.0
174,8176,2011,1.0
175,8177,2011,0.0
176,8178,2011,3.0
177,8179,2011,0.0
178,8180,2011,773.0
179,8181,2011,47.0
180,8182,2011,39.0
181,8183,2011,83.0
182,8184,2011,1386.0
183,8185,2011,0.0
184,8187,2011,4788.0
185,8188,2011,0.0
186,8189,2011,0.0
187,8190,2011,1.0
188,8191,2011,139.0
189,8192,2011,58.0
190,8193,2011,3.0
191,8194,2011,711.0
192,8195,2011,0.0
193,8196,2011,548.0
194,8197,2011,193.0
195,8198,2011,27.0
196,8199,2011,14.0
197,8200,2011,1868.0
198,8201,2011,6.0
199,8202,2011,154.0
200,8203,2011,48.0
201,8204,2011,54.0
202,8205,2011,1050.0
203,8206,2011,1.0
204,8207,2011,18.0
205,8208,2011,66.0
206,8209,2011,23.0
207,8210,2011,67.0
208,8211,2011,969.0
209,8212,2011,1.0
210,8213,2011,124.0
211,8214,2011,98.0
212,8215,2011,46.0
213,8216,2011,1.0
214,8217,2011,937.0
215,8218,2011,223.0
216,8219,2011,380.0
217,8220,2011,29.0
218,8221,2011,286.0
219,8222,2011,2.0
220,8223,2011,39.0
221,8224,2011,7.0
222,8225,2011,1.0
223,8226,2011,6.0
224,8227,2011,15.0
225,8228,2011,3.0
226,8229,2011,8.0
227,8230,2011,91.0
228,8231,2011,612.0
229,8232,2011,38.0
230,8233,2011,6.0
231,8234,2011,19.0
232,8235,2011,155.0
233,8236,2011,166.0
234,8237,2011,27.0
235,8238,2011,275.0
236,8239,2011,1.0
237,8240,2011,242.0
238,8241,2011,0.0
239,8242,2011,0.0
240,8243,2011,0.0
241,8244,2011,53.0
242,8245,2011,3107.0
243,8246,2011,13.0
244,8247,2011,0.0
245,8248,2011,9.0
246,8249,2011,3.0
247,8250,2011,174.0
248,8251,2011,77.0
249,8252,2011,566.0
250,8253,2011,0.0
251,8254,2011,11.0
252,8255,2011,0.0
253,8256,2011,0.0
254,8257,2011,0.0
255,8258,2011,3.0
256,8259,2011,50.0
257,8260,2011,351.0
258,8261,2011,19.0
259,8262,2011,90.0
260,8263,2011,360.0
261,8264,2011,83.0
262,8265,2011,7.0
263,8266,2011,1023.0
264,8267,2011,108.0
265,8268,2011,10.0
266,8269,2011,7.0
267,8270,2011,1460.0
268,8271,2011,0.0
269,8272,2011,2.0
270,8273,2011,1.0
271,8274,2011,118.0
272,8275,2011,1.0
273,8276,2011,1.0
274,8277,2011,2.0
275,8278,2011,73.0
276,8279,2011,4698.0
277,8280,2011,0.0
278,8281,2011,34.0
279,8282,2011,102.0
280,8283,2011,54.0
281,8284,2011,187.0
282,8285,2011,295.0
283,8286,2011,8.0
284,8287,2011,4.0
285,8288,2011,14.0
286,8289,2011,21.0
287,8290,2011,10.0
288,8291,2011,13.0
289,8292,2011,5.0
290,8293,2011,0.0
291,8294,2011,16.0
292,8295,2011,139.0
293,8296,2011,1.0
294,8297,2011,0.0
295,8298,2011,1447.0
296,8299,2011,2.0
297,8300,2011,22.0
298,8301,2011,1547.0
299,8302,2011,240.0
300,8303,2011,0.0
301,8304,2011,0.0
302,8305,2011,1258.0
303,8306,2011,5.0
304,8307,2011,2097.0
305,8308,2011,2.0
306,8901,2011,6.0
307,8902,2011,31.0
308,8903,2011,1.0
309,8904,2011,196.0
310,8905,2011,14.0
311,8,2011,123875.0
