,MUN_INE,ANY_,Val
0,8028,2008,5.494505494505495
1,8029,2008,1.388567461235825
2,8030,2008,1.4632718759145449
3,8031,2008,0.5616399887672002
4,8032,2008,0.0
5,8033,2008,1.937280542438552
6,8034,2008,3.2822757111597367
7,8035,2008,3.2232070910556003
8,8036,2008,0.0
9,8037,2008,4.7230571060541005
10,8038,2008,40.59701492537314
11,8039,2008,18.421052631578945
12,8040,2008,2.167252073836036
13,8041,2008,0.9484066767830046
14,8042,2008,2.5993316004456
15,8043,2008,8.739076154806492
16,8044,2008,1.8321729571271528
17,8045,2008,0.0
18,8046,2008,5.465159607502174
19,8047,2008,1.5455950540958268
20,8048,2008,2.484472049689441
21,8049,2008,0.0
22,8001,2006,7.321358844201485
23,8002,2006,8.0
24,8014,2006,4.635482511588705
25,8003,2006,4.216132253411739
26,8004,2006,9.771986970684038
27,8005,2006,20.3538645736331
28,8006,2006,11.700913242009133
29,8007,2006,22.017873332469886
30,8008,2006,0.0
31,8009,2006,9.228563748768034
32,8010,2006,58.55678233438486
33,8011,2006,23.809523809523807
34,8012,2006,57.96418473138549
35,8013,2006,13.827781269641736
36,8015,2006,4.107981220657277
37,8904,2006,5.098066982935636
38,8016,2006,10.560146923783288
39,8017,2006,43.40327680367922
40,8018,2006,95.16616314199396
41,8252,2006,15.995529633639507
42,8019,2006,3.614220709740023
43,8020,2006,31.233549745569402
44,8021,2006,0.0
45,8022,2006,13.61122926414292
46,8023,2006,19.169751454257007
47,8024,2006,7.547169811320755
48,8025,2006,42.296072507552864
49,8026,2006,13.698630136986301
50,8027,2006,34.13400758533502
51,8028,2006,60.434372049102926
52,8029,2006,11.020603737422137
53,8030,2006,6.578947368421052
54,8031,2006,73.38902147971359
55,8034,2006,28.811524609843936
56,8032,2006,4.986574606827772
57,8033,2006,7.52775860987391
58,8035,2006,29.932665648163862
59,8037,2006,25.293586269196034
60,8038,2006,86.87381103360809
61,8036,2006,0.0
62,8039,2006,71.62534435261708
63,8040,2006,24.204919316935612
64,8041,2006,10.658140154543032
65,8042,2006,34.53815261044177
66,8043,2006,41.56976744186047
67,8044,2006,38.2686234441761
68,8045,2006,0.0
69,8046,2006,25.89807852965748
70,8047,2006,6.3145809414466125
71,8048,2006,0.0
72,8049,2006,22.06809583858764
73,8057,2006,0.0
74,8052,2006,90.9090909090909
75,8050,2006,13.513513513513516
76,8051,2006,17.0611670963206
77,8053,2006,30.86969427129712
78,8054,2006,5.589070262597587
79,8055,2006,33.04347826086956
80,8056,2006,7.176584900192625
81,8058,2006,54.19489317352788
82,8060,2006,0.0
83,8059,2006,31.94103194103194
84,8061,2006,93.31476323119776
85,8062,2006,39.42652329749104
86,8063,2006,121.7391304347826
87,8064,2006,38.60127157129882
88,8065,2006,3.7429819089207736
89,8066,2006,13.289036544850497
90,8067,2006,17.688502473392298
91,8268,2006,15.753938484621155
92,8266,2006,3.7785331009851792
93,8068,2006,16.288767266093302
94,8069,2006,25.44742729306488
95,8070,2006,28.481012658227854
96,8071,2006,55.363321799307954
97,8072,2006,16.321749316673177
98,8073,2006,8.981005825196645
99,8074,2006,23.48964934516265
100,8075,2006,44.30521369433877
101,8076,2006,10.59352092693308
102,8077,2006,10.916937275679373
103,8078,2006,0.0
104,8079,2006,15.665796344647518
105,8134,2006,52.99313052011776
106,8080,2006,0.0
107,8082,2006,21.674140508221225
108,8081,2006,0.0
109,8083,2006,28.240040342914767
110,8084,2006,23.4375
111,8085,2006,38.02008608321377
112,8086,2006,23.2028829740153
113,8090,2006,0.0
114,8087,2006,9.259259259259261
115,8088,2006,23.454310715822697
116,8001,2005,14.330724667140968
117,8002,2005,0.0
118,8014,2005,28.162911611785088
119,8003,2005,15.548098434004475
120,8004,2005,13.888888888888886
121,8005,2005,23.7737395819101
122,8006,2005,17.0995670995671
123,8007,2005,23.74813407517981
124,8008,2005,9.523809523809524
125,8009,2005,16.010305483989693
126,8010,2005,22.83289553445141
127,8011,2005,24.813895781637722
128,8012,2005,14.997581035316884
129,8013,2005,5.886200130804448
130,8015,2005,2.7361784098136375
131,8904,2005,0.0
132,8016,2005,43.981481481481474
133,8017,2005,38.58520900321544
134,8018,2005,12.81660054928288
135,8252,2005,22.388327882991337
136,8019,2005,3.6664940445365097
137,8020,2005,22.486288848263253
138,8021,2005,0.0
139,8022,2005,18.732612055641425
140,8023,2005,19.426974143955274
141,8024,2005,9.652509652509654
142,8025,2005,38.23720025923526
143,8026,2005,4.950495049504951
144,8027,2005,14.66275659824047
145,8028,2005,38.135593220338976
146,8029,2005,7.283321194464675
147,8030,2005,5.45046489259378
148,8031,2005,36.380311831244256
149,8034,2005,13.580246913580249
150,8032,2005,11.562998405103666
151,8033,2005,16.799691040164777
152,8035,2005,20.02717551840255
153,8037,2005,18.323408153916628
154,8038,2005,62.96547054840894
155,8036,2005,0.0
156,8039,2005,62.146892655367225
157,8040,2005,20.11424893394481
158,8041,2005,9.47641123534224
159,8042,2005,8.0
160,8043,2005,41.57339302846177
161,8044,2005,22.632968691059972
162,8045,2005,0.0
163,8046,2005,32.827273937941136
164,8047,2005,5.542813455657492
165,8048,2005,19.283746556473833
166,8049,2005,3.875968992248062
167,8057,2005,83.33333333333333
168,8052,2005,43.47826086956522
169,8050,2005,13.157894736842106
170,8051,2005,19.278759113372804
171,8053,2005,29.93649833686121
172,8054,2005,6.456373362848184
173,8055,2005,62.5
174,8056,2005,5.236432878451286
175,8058,2005,50.05561735261402
176,8060,2005,0.0
177,8059,2005,2.481389578163772
178,8061,2005,117.00468018720748
