,MUN_INE,ANY_,Val
0,8308,2003,
1,8901,2003,
2,8902,2003,
3,8903,2003,
4,8904,2003,
5,8905,2003,
6,8001,2003,
7,8002,2003,
8,8003,2003,
9,8004,2003,
10,8005,2003,
11,8006,2003,
12,8007,2003,
13,8008,2003,
14,8009,2003,
15,8010,2003,
16,8011,2003,
17,8012,2003,
18,8013,2003,
19,8014,2003,
20,8015,2003,
21,8016,2003,
22,8017,2003,
23,8018,2003,
24,8019,2003,
25,8020,2003,
26,8021,2003,
27,8022,2003,
28,8023,2003,
29,8024,2003,
30,8025,2003,
31,8026,2003,
32,8027,2003,
33,8028,2003,
34,8029,2003,
35,8030,2003,
36,8031,2003,
37,8032,2003,
38,8033,2003,
39,8034,2003,
40,8035,2003,
41,8036,2003,
42,8037,2003,
43,8038,2003,
44,8039,2003,
45,8040,2003,
46,8041,2003,
47,8042,2003,
48,8043,2003,
49,8044,2003,
50,8045,2003,
51,8046,2003,
52,8047,2003,
53,8048,2003,
54,8049,2003,
55,8050,2003,
56,8051,2003,
57,8052,2003,
58,8053,2003,
59,8054,2003,
60,8055,2003,
61,8056,2003,
62,8057,2003,
63,8058,2003,
64,8059,2003,
65,8060,2003,
66,8061,2003,
67,8062,2003,
68,8063,2003,
69,8064,2003,
70,8065,2003,
71,8066,2003,
72,8067,2003,
73,8068,2003,
74,8069,2003,
75,8070,2003,
76,8071,2003,
77,8072,2003,
78,8073,2003,
79,8074,2003,
80,8075,2003,
81,8076,2003,
82,8077,2003,
83,8078,2003,
84,8079,2003,
85,8080,2003,
86,8081,2003,
87,8082,2003,
88,8083,2003,
89,8084,2003,
90,8085,2003,
91,8086,2003,
92,8087,2003,
93,8088,2003,
94,8089,2003,
95,8090,2003,
96,8091,2003,
97,8092,2003,
98,8093,2003,
99,8094,2003,
100,8095,2003,
101,8096,2003,
102,8097,2003,
103,8098,2003,
104,8099,2003,
105,8100,2003,
106,8101,2003,
107,8102,2003,
108,8103,2003,
109,8104,2003,
110,8105,2003,
111,8106,2003,
112,8107,2003,
113,8108,2003,
114,8109,2003,
115,8110,2003,
116,8111,2003,
117,8112,2003,
118,8113,2003,
119,8114,2003,
120,8115,2003,
121,8116,2003,
122,8117,2003,
123,8118,2003,
124,8119,2003,
125,8120,2003,
126,8121,2003,
127,8122,2003,
128,8123,2003,
129,8124,2003,
130,8125,2003,
131,8126,2003,
132,8127,2003,
133,8128,2003,
134,8129,2003,
135,8130,2003,
136,8131,2003,
137,8132,2003,
138,8133,2004,
139,8134,2004,
140,8135,2004,
141,8136,2004,
142,8137,2004,
143,8138,2004,
144,8139,2004,
145,8140,2004,
146,8141,2004,
147,8142,2004,
148,8143,2004,
149,8144,2004,
150,8145,2004,
151,8146,2004,
152,8147,2004,
153,8148,2004,
154,8149,2004,
155,8150,2004,
156,8151,2004,
157,8152,2004,
158,8153,2004,
159,8154,2004,
160,8155,2004,
161,8156,2004,
162,8157,2004,
163,8158,2004,
164,8159,2004,
165,8160,2004,
166,8161,2004,
167,8162,2004,
168,8163,2004,
169,8164,2004,
170,8165,2004,
171,8166,2004,
172,8167,2004,
173,8168,2004,
174,8169,2004,
175,8170,2004,
176,8171,2004,
177,8172,2004,
178,8174,2004,
179,8175,2004,
180,8176,2004,
181,8177,2004,
182,8178,2004,
183,8179,2004,
184,8180,2004,
185,8181,2004,
186,8182,2004,
187,8183,2004,
188,8184,2004,
189,8185,2004,
190,8187,2004,
191,8188,2004,
192,8189,2004,
193,8190,2004,
194,8191,2004,
195,8192,2004,
196,8193,2004,
197,8194,2004,
198,8195,2004,
199,8196,2004,
200,8197,2004,
201,8198,2004,
202,8199,2004,
203,8200,2004,
204,8201,2004,
205,8202,2004,
206,8203,2004,
207,8204,2004,
208,8205,2004,
209,8206,2004,
210,8207,2004,
211,8208,2004,
212,8209,2004,
213,8210,2004,
214,8211,2004,
215,8212,2004,
216,8213,2004,
217,8214,2004,
218,8215,2004,
219,8216,2004,
220,8217,2004,
221,8218,2004,
222,8219,2004,
223,8220,2004,
224,8221,2004,
225,8222,2004,
226,8223,2004,
227,8224,2004,
228,8225,2004,
229,8226,2004,
230,8227,2004,
231,8228,2004,
232,8229,2004,
233,8230,2004,
234,8231,2004,
235,8232,2004,
236,8233,2004,
237,8234,2004,
238,8235,2004,
239,8236,2004,
240,8237,2004,
241,8238,2004,
242,8239,2004,
243,8240,2004,
244,8241,2004,
245,8242,2004,
246,8243,2004,
247,8244,2004,
248,8245,2004,
249,8246,2004,
250,8247,2004,
251,8248,2004,
252,8249,2004,
253,8250,2004,
254,8251,2004,
255,8252,2004,
256,8253,2004,
257,8254,2004,
258,8255,2004,
259,8256,2004,
260,8257,2004,
261,8258,2004,
262,8259,2004,
263,8260,2004,
264,8261,2004,
265,8262,2004,
266,8263,2004,
267,8264,2004,
268,8265,2004,
269,8266,2004,
270,8267,2004,
271,8268,2004,
272,8269,2004,
273,8270,2004,
274,8271,2004,
275,8272,2004,
276,8273,2004,
277,8274,2004,
278,8275,2004,
279,8276,2004,
280,8277,2004,
281,8278,2004,
282,8279,2004,
283,8280,2004,
284,8281,2004,
285,8282,2004,
286,8283,2004,
287,8284,2004,
288,8285,2004,
289,8286,2004,
290,8287,2004,
291,8288,2004,
292,8289,2004,
293,8290,2004,
294,8291,2004,
295,8292,2004,
296,8293,2004,
297,8294,2004,
298,8295,2004,
299,8296,2004,
300,8297,2004,
301,8298,2004,
302,8299,2004,
303,8300,2004,
304,8301,2004,
305,8302,2004,
306,8303,2004,
307,8304,2004,
308,8305,2004,
309,8306,2004,
310,8307,2004,
311,8308,2004,
312,8901,2004,
313,8902,2004,
314,8903,2004,
315,8904,2004,
316,8905,2004,
317,8001,2004,
318,8002,2004,
319,8003,2004,
320,8004,2004,
321,8005,2004,
322,8006,2004,
323,8007,2004,
324,8008,2004,
325,8009,2004,
326,8010,2004,
327,8011,2004,
328,8012,2004,
329,8013,2004,
330,8014,2004,
331,8015,2004,
332,8016,2004,
333,8017,2004,
334,8018,2004,
335,8019,2004,
336,8020,2004,
337,8021,2004,
338,8022,2004,
339,8023,2004,
340,8024,2004,
341,8025,2004,
342,8026,2004,
343,8027,2004,
344,8028,2004,
345,8029,2004,
346,8030,2004,
347,8031,2004,
348,8032,2004,
349,8033,2004,
350,8034,2004,
351,8035,2004,
352,8036,2004,
353,8037,2004,
354,8038,2004,
355,8039,2004,
356,8040,2004,
357,8041,2004,
358,8042,2004,
359,8043,2004,
360,8044,2004,
361,8045,2004,
362,8046,2004,
363,8047,2004,
364,8048,2004,
365,8049,2004,
366,8050,2004,
367,8051,2004,
368,8052,2004,
369,8053,2004,
370,8054,2004,
371,8055,2004,
372,8056,2004,
373,8057,2004,
374,8058,2004,
375,8059,2004,
376,8060,2004,
377,8061,2004,
378,8062,2004,
379,8063,2004,
380,8064,2004,
381,8065,2004,
382,8066,2004,
383,8067,2004,
384,8068,2004,
385,8069,2004,
386,8070,2004,
387,8071,2004,
388,8072,2004,
389,8073,2004,
390,8074,2004,
391,8075,2004,
392,8076,2004,
393,8077,2004,
394,8078,2004,
395,8079,2004,
396,8080,2004,
397,8081,2004,
398,8082,2004,
399,8083,2004,
400,8084,2004,
