,MUN_INE,Val,ANY_
0,8,782761,2020
1,8001,1422,2020
2,8002,0,2020
3,8003,1259,2020
4,8004,0,2020
5,8005,1221,2020
6,8006,2687,2020
7,8007,1340,2020
8,8008,20,2020
9,8009,1540,2020
10,8010,649,2020
11,8011,153,2020
12,8012,243,2020
13,8013,180,2020
14,8014,382,2020
15,8015,24158,2020
16,8016,317,2020
17,8017,417,2020
18,8018,281,2020
19,8019,277320,2020
20,8020,944,2020
21,8021,0,2020
22,8022,1920,2020
23,8023,1349,2020
24,8024,46,2020
25,8025,353,2020
26,8026,11,2020
27,8027,86,2020
28,8028,254,2020
29,8029,673,2020
30,8030,988,2020
31,8031,416,2020
32,8032,587,2020
33,8033,2256,2020
34,8034,116,2020
35,8035,3055,2020
36,8036,9,2020
37,8037,222,2020
38,8038,254,2020
39,8039,54,2020
40,8040,2233,2020
41,8041,1661,2020
42,8042,354,2020
43,8043,744,2020
44,8044,688,2020
45,8045,0,2020
46,8046,2322,2020
47,8047,218,2020
48,8048,71,2020
49,8049,126,2020
50,8050,0,2020
51,8051,2979,2020
52,8052,0,2020
53,8053,498,2020
54,8054,1484,2020
55,8055,109,2020
56,8056,10150,2020
57,8057,0,2020
58,8058,318,2020
59,8059,15,2020
60,8060,16,2020
61,8061,307,2020
62,8062,129,2020
63,8063,70,2020
64,8064,413,2020
65,8065,110,2020
66,8066,243,2020
67,8067,995,2020
68,8068,1097,2020
69,8069,502,2020
70,8070,30,2020
71,8071,21,2020
72,8072,1791,2020
73,8073,10138,2020
74,8074,3432,2020
75,8075,849,2020
76,8076,2949,2020
77,8077,5751,2020
78,8078,6,2020
79,8079,42,2020
80,8080,0,2020
81,8081,36,2020
82,8082,191,2020
83,8083,177,2020
84,8084,115,2020
85,8085,80,2020
86,8086,2386,2020
87,8087,0,2020
88,8088,2377,2020
89,8089,6001,2020
90,8090,4,2020
91,8091,1035,2020
92,8092,409,2020
93,8093,0,2020
94,8094,215,2020
95,8095,0,2020
96,8096,9090,2020
97,8097,186,2020
98,8098,331,2020
99,8099,145,2020
100,8100,124,2020
101,8101,34408,2020
102,8102,5602,2020
103,8103,77,2020
104,8104,89,2020
105,8105,1191,2020
106,8106,1127,2020
107,8107,1365,2020
108,8108,625,2020
109,8109,34,2020
110,8110,2775,2020
111,8111,0,2020
112,8112,2133,2020
113,8113,11366,2020
114,8114,3197,2020
115,8115,546,2020
116,8116,0,2020
117,8117,201,2020
118,8118,3361,2020
119,8119,1279,2020
120,8120,1064,2020
121,8121,17912,2020
122,8122,408,2020
123,8123,3183,2020
124,8124,6290,2020
125,8125,3767,2020
126,8126,1229,2020
127,8127,473,2020
128,8128,93,2020
129,8129,72,2020
130,8130,0,2020
131,8131,198,2020
132,8132,16,2020
133,8133,0,2020
134,8134,0,2020
135,8135,1054,2020
136,8136,1917,2020
137,8137,0,2020
138,8138,1014,2020
139,8139,25,2020
140,8140,639,2020
141,8141,653,2020
142,8142,0,2020
143,8143,346,2020
144,8144,77,2020
145,8145,381,2020
146,8146,257,2020
147,8147,2952,2020
148,8148,782,2020
149,8149,101,2020
150,8150,0,2020
151,8151,37,2020
152,8152,0,2020
153,8153,117,2020
154,8154,76,2020
155,8155,1168,2020
156,8156,1426,2020
157,8157,1332,2020
158,8158,434,2020
159,8159,1958,2020
160,8160,37,2020
161,8161,2378,2020
162,8162,363,2020
163,8163,4447,2020
164,8164,170,2020
165,8165,242,2020
166,8166,105,2020
167,8167,824,2020
168,8168,0,2020
169,8169,6430,2020
170,8170,46,2020
171,8171,264,2020
172,8172,4182,2020
173,8174,37,2020
174,8175,553,2020
175,8176,0,2020
176,8177,2,2020
177,8178,51,2020
178,8179,124,2020
179,8180,4115,2020
180,8181,1410,2020
181,8182,481,2020
182,8183,718,2020
183,8184,9747,2020
184,8185,9,2020
185,8187,27379,2020
186,8188,0,2020
187,8189,10,2020
188,8190,32,2020
189,8191,718,2020
190,8192,864,2020
191,8193,225,2020
192,8194,3700,2020
193,8195,8,2020
194,8196,2973,2020
195,8197,1838,2020
196,8198,970,2020
197,8199,45,2020
198,8200,8984,2020
199,8201,67,2020
200,8202,2298,2020
201,8203,635,2020
202,8204,439,2020
203,8205,12187,2020
204,8206,82,2020
205,8207,361,2020
206,8208,1042,2020
207,8209,831,2020
208,8210,988,2020
209,8211,4221,2020
210,8212,61,2020
211,8213,959,2020
212,8214,1121,2020
213,8215,333,2020
214,8216,3,2020
215,8217,3737,2020
216,8218,994,2020
217,8219,3058,2020
218,8220,247,2020
219,8221,2325,2020
220,8222,313,2020
221,8223,269,2020
222,8224,221,2020
223,8225,8,2020
224,8226,97,2020
225,8227,371,2020
226,8228,36,2020
227,8229,41,2020
228,8230,1255,2020
229,8231,4581,2020
230,8232,242,2020
231,8233,157,2020
232,8234,629,2020
233,8235,1282,2020
234,8236,321,2020
235,8237,239,2020
236,8238,2036,2020
237,8239,119,2020
238,8240,1427,2020
239,8241,0,2020
240,8242,18,2020
241,8243,0,2020
242,8244,809,2020
243,8245,13631,2020
244,8246,201,2020
245,8247,0,2020
246,8248,885,2020
247,8249,0,2020
248,8250,995,2020
249,8251,806,2020
250,8252,3327,2020
251,8253,17,2020
252,8254,189,2020
253,8255,10,2020
254,8256,88,2020
255,8257,0,2020
256,8258,0,2020
257,8259,1009,2020
258,8260,2421,2020
259,8261,555,2020
260,8262,1318,2020
261,8263,3012,2020
262,8264,1094,2020
263,8265,194,2020
264,8266,6270,2020
265,8267,1036,2020
266,8268,180,2020
267,8269,421,2020
268,8270,7079,2020
269,8271,9,2020
270,8272,26,2020
271,8273,294,2020
272,8274,493,2020
273,8275,22,2020
274,8276,31,2020
275,8277,0,2020
276,8278,558,2020
277,8279,31142,2020
278,8280,0,2020
279,8281,827,2020
280,8282,854,2020
281,8283,875,2020
282,8284,2157,2020
283,8285,1618,2020
284,8286,544,2020
285,8287,113,2020
286,8288,418,2020
287,8289,674,2020
288,8290,212,2020
289,8291,937,2020
290,8292,123,2020
291,8293,27,2020
292,8294,373,2020
293,8295,1923,2020
294,8296,369,2020
295,8297,7,2020
296,8298,6633,2020
297,8299,32,2020
298,8300,675,2020
299,8301,7054,2020
300,8302,1335,2020
301,8303,24,2020
302,8304,78,2020
303,8305,5671,2020
304,8306,0,2020
305,8307,10349,2020
306,8308,3,2020
307,8901,37,2020
308,8902,622,2020
309,8903,34,2020
310,8904,842,2020
311,8905,524,2020
