,MUN_INE,ANY_,VAL
0,8027,2011,
1,8027,2012,0.0
2,8027,2013,1.0
3,8027,2014,1.0
4,8027,2015,0.0
5,8027,2016,1.0
6,8027,2017,0.0
7,8028,2002,
8,8028,2003,
9,8028,2004,
10,8028,2005,
11,8028,2006,
12,8028,2007,
13,8028,2008,
14,8028,2009,
15,8028,2010,
16,8028,2011,
17,8028,2012,1.0
18,8028,2013,0.0
19,8028,2014,0.0
20,8028,2015,0.0
21,8028,2016,0.0
22,8028,2017,0.0
23,8029,2002,
24,8029,2003,
25,8029,2004,
26,8029,2005,
27,8029,2006,
28,8029,2007,
29,8029,2008,
30,8029,2009,
31,8029,2010,
32,8029,2011,
33,8029,2012,
34,8029,2013,
35,8029,2014,0.0
36,8029,2015,0.0
37,8029,2016,0.0
38,8029,2017,0.0
39,8030,2002,
40,8030,2003,
41,8030,2004,
42,8030,2005,
43,8030,2006,
44,8030,2007,
45,8030,2008,
46,8030,2009,
47,8030,2010,
48,8030,2011,
49,8030,2012,
50,8030,2013,
51,8030,2014,0.0
52,8030,2015,0.0
53,8030,2016,0.0
54,8030,2017,0.0
55,8031,2002,
56,8031,2003,
57,8031,2004,
58,8031,2005,
59,8031,2006,
60,8031,2007,
61,8031,2008,
62,8031,2009,
63,8031,2010,
64,8031,2011,1.0
65,8031,2012,3.0
66,8031,2013,0.0
67,8031,2014,0.0
68,8031,2015,0.0
69,8031,2016,2.0
70,8031,2017,2.0
71,8032,2002,
72,8032,2003,
73,8032,2004,
74,8032,2005,
75,8032,2006,
76,8032,2007,
77,8032,2008,
78,8032,2009,
79,8032,2010,1.0
80,8032,2011,
81,8032,2012,0.0
82,8032,2013,1.0
83,8032,2014,1.0
84,8032,2015,0.0
85,8032,2016,1.0
86,8032,2017,0.0
87,8033,2002,
88,8033,2003,
89,8033,2004,
90,8033,2005,
91,8033,2006,
92,8033,2007,
93,8033,2008,
94,8033,2009,
95,8033,2010,3.0
96,8033,2011,3.0
97,8033,2012,1.0
98,8033,2013,2.0
99,8033,2014,3.0
100,8033,2015,2.0
101,8033,2016,8.0
102,8033,2017,0.0
103,8034,2002,
104,8034,2003,
105,8034,2004,
106,8034,2005,
107,8034,2006,
108,8034,2007,
109,8034,2008,
110,8034,2009,
111,8034,2010,
112,8034,2011,
113,8034,2012,
114,8034,2013,
115,8034,2014,0.0
116,8034,2015,0.0
117,8034,2016,0.0
118,8034,2017,0.0
119,8035,2002,
120,8035,2003,
121,8035,2004,
122,8035,2005,
123,8035,2006,
124,8035,2007,
125,8035,2008,
126,8035,2009,
127,8035,2010,4.0
128,8035,2011,1.0
129,8035,2012,0.0
130,8035,2013,0.0
131,8035,2014,1.0
132,8035,2015,2.0
133,8035,2016,4.0
134,8035,2017,0.0
135,8036,2002,
136,8036,2003,
137,8036,2004,
138,8036,2005,
139,8036,2006,
140,8036,2007,
141,8036,2008,
142,8036,2009,
143,8036,2010,
144,8036,2011,1.0
145,8036,2012,0.0
146,8036,2013,0.0
147,8036,2014,0.0
148,8036,2015,0.0
149,8036,2016,1.0
150,8036,2017,0.0
151,8037,2002,
152,8037,2003,
153,8037,2004,
154,8037,2005,
155,8037,2006,
156,8037,2007,
157,8037,2008,
158,8037,2009,
159,8037,2010,2.0
160,8037,2011,1.0
161,8037,2012,1.0
162,8037,2013,0.0
163,8037,2014,6.0
164,8037,2015,3.0
165,8037,2016,13.0
166,8037,2017,3.0
167,8038,2002,
168,8038,2003,
169,8038,2004,
170,8038,2005,
171,8038,2006,
172,8038,2007,
173,8038,2008,
174,8038,2009,
175,8038,2010,
176,8038,2011,
177,8038,2012,
178,8038,2013,
179,8038,2014,0.0
180,8038,2015,0.0
181,8038,2016,0.0
182,8038,2017,0.0
183,8039,2002,
184,8039,2003,
185,8039,2004,
186,8039,2005,
187,8039,2006,
188,8039,2007,
189,8039,2008,
190,8039,2009,
191,8039,2010,
192,8039,2011,
193,8039,2012,
194,8039,2013,
195,8039,2014,0.0
196,8039,2015,0.0
197,8039,2016,0.0
198,8039,2017,0.0
199,8040,2002,
200,8040,2003,
201,8040,2004,
202,8040,2005,
203,8040,2006,
204,8040,2007,
205,8040,2008,
206,8040,2009,
207,8040,2010,6.0
208,8040,2011,1.0
209,8040,2012,2.0
210,8040,2013,1.0
211,8040,2014,1.0
212,8040,2015,0.0
213,8040,2016,4.0
214,8040,2017,0.0
215,8041,2002,
216,8041,2003,
217,8041,2004,
218,8041,2005,
219,8041,2006,
220,8041,2007,
221,8041,2008,
222,8041,2009,
223,8041,2010,
224,8041,2011,
225,8041,2012,
226,8041,2013,
227,8041,2014,0.0
228,8041,2015,0.0
229,8041,2016,0.0
230,8041,2017,0.0
231,8042,2002,
232,8042,2003,
233,8042,2004,
234,8042,2005,
235,8042,2006,
236,8042,2007,
237,8042,2008,
238,8042,2009,
239,8042,2010,
240,8042,2011,
241,8042,2012,
242,8042,2013,
243,8042,2014,0.0
244,8042,2015,0.0
245,8042,2016,0.0
246,8042,2017,0.0
247,8043,2002,
248,8043,2003,
249,8043,2004,
250,8043,2005,
251,8043,2006,
252,8043,2007,
253,8043,2008,
254,8043,2009,
255,8001,2002,
256,8001,2003,
257,8001,2004,
258,8001,2005,
259,8001,2006,
260,8001,2007,
261,8001,2008,
262,8001,2009,
263,8001,2010,
264,8001,2011,
265,8001,2012,
266,8001,2013,
267,8001,2014,0.0
268,8001,2015,0.0
269,8001,2016,0.0
270,8001,2017,0.0
271,8002,2002,
272,8002,2003,
273,8002,2004,
274,8002,2005,
275,8002,2006,
276,8002,2007,
277,8002,2008,
278,8002,2009,
279,8002,2010,
280,8002,2011,
281,8002,2012,
282,8002,2013,
283,8002,2014,0.0
284,8002,2015,0.0
285,8002,2016,0.0
286,8002,2017,0.0
287,8003,2002,
288,8003,2003,
289,8003,2004,
290,8003,2005,
291,8003,2006,
292,8003,2007,
293,8003,2008,
294,8003,2009,
295,8003,2010,
296,8003,2011,
297,8003,2012,
298,8003,2013,
299,8003,2014,0.0
300,8003,2015,0.0
301,8003,2016,0.0
302,8003,2017,0.0
303,8004,2002,
304,8004,2003,
305,8004,2004,
306,8004,2005,
307,8004,2006,
308,8004,2007,
309,8004,2008,
310,8004,2009,
311,8004,2010,
312,8004,2011,
313,8004,2012,
314,8004,2013,
315,8004,2014,0.0
316,8004,2015,0.0
317,8004,2016,0.0
318,8004,2017,0.0
319,8005,2002,
320,8005,2003,
321,8005,2004,
322,8005,2005,
323,8005,2006,
324,8005,2007,
325,8005,2008,
326,8005,2009,
327,8005,2010,
328,8005,2011,
329,8005,2012,
330,8005,2013,
331,8005,2014,0.0
332,8005,2015,0.0
333,8005,2016,0.0
334,8005,2017,0.0
335,8006,2002,
336,8006,2003,
337,8006,2004,
338,8006,2005,
339,8006,2006,
340,8006,2007,
341,8006,2008,
342,8006,2009,
343,8006,2010,2.0
344,8006,2011,2.0
345,8006,2012,2.0
346,8006,2013,2.0
347,8006,2014,1.0
348,8006,2015,0.0
349,8006,2016,4.0
350,8006,2017,0.0
351,8007,2002,
352,8007,2003,
353,8007,2004,
354,8007,2005,
355,8007,2006,
356,8007,2007,
357,8007,2008,
358,8007,2009,
359,8007,2010,
360,8007,2011,
361,8007,2012,1.0
362,8007,2013,0.0
363,8007,2014,0.0
364,8007,2015,0.0
365,8007,2016,0.0
366,8007,2017,0.0
367,8008,2002,
368,8008,2003,
369,8008,2004,
370,8008,2005,
371,8008,2006,
372,8008,2007,
373,8008,2008,
374,8008,2009,
375,8008,2010,
376,8008,2011,
377,8008,2012,
378,8008,2013,
379,8008,2014,0.0
380,8008,2015,0.0
381,8008,2016,0.0
382,8008,2017,0.0
383,8009,2002,
384,8009,2003,
385,8009,2004,
386,8009,2005,
387,8009,2006,
388,8009,2007,
389,8009,2008,
390,8009,2009,
391,8009,2010,
392,8009,2011,
393,8009,2012,
394,8009,2013,
395,8009,2014,0.0
396,8009,2015,0.0
397,8009,2016,0.0
398,8009,2017,0.0
399,8010,2002,
400,8010,2003,
401,8010,2004,
402,8010,2005,
403,8010,2006,
404,8010,2007,
405,8010,2008,
406,8010,2009,
407,8010,2010,
408,8010,2011,
409,8010,2012,
410,8010,2013,
411,8010,2014,1.0
412,8010,2015,0.0
413,8010,2016,0.0
414,8010,2017,0.0
415,8011,2002,
416,8011,2003,
417,8011,2004,
418,8011,2005,
419,8011,2006,
420,8011,2007,
421,8011,2008,
422,8011,2009,
423,8011,2010,2.0
424,8011,2011,1.0
425,8011,2012,0.0
426,8011,2013,0.0
427,8011,2014,0.0
428,8011,2015,1.0
429,8011,2016,1.0
430,8011,2017,0.0
431,8012,2002,
432,8012,2003,
433,8012,2004,
434,8012,2005,
435,8012,2006,
436,8012,2007,
437,8012,2008,
438,8012,2009,
439,8012,2010,
440,8012,2011,
441,8012,2012,
442,8012,2013,
443,8012,2014,0.0
444,8012,2015,0.0
445,8012,2016,0.0
446,8012,2017,0.0
447,8013,2002,
448,8013,2003,
449,8013,2004,
450,8013,2005,
451,8013,2006,
452,8013,2007,
453,8013,2008,
454,8013,2009,
455,8013,2010,
456,8013,2011,1.0
457,8013,2012,3.0
458,8013,2013,3.0
459,8013,2014,0.0
460,8013,2015,0.0
461,8013,2016,1.0
462,8013,2017,0.0
463,8014,2002,
464,8014,2003,
465,8014,2004,
466,8014,2005,
467,8014,2006,
468,8014,2007,
469,8014,2008,
470,8014,2009,
471,8014,2010,4.0
472,8014,2011,4.0
473,8014,2012,2.0
474,8014,2013,3.0
475,8014,2014,1.0
476,8014,2015,0.0
477,8014,2016,3.0
478,8014,2017,1.0
479,8015,2002,
480,8015,2003,
481,8015,2004,
482,8015,2005,
483,8015,2006,
484,8015,2007,
485,8015,2008,
486,8015,2009,
487,8015,2010,132.0
488,8015,2011,141.0
489,8015,2012,143.0
490,8015,2013,105.0
491,8015,2014,114.0
492,8015,2015,85.0
493,8015,2016,351.0
494,8015,2017,22.0
495,8016,2002,
496,8016,2003,
497,8016,2004,
498,8016,2005,
499,8016,2006,
500,8016,2007,
501,8016,2008,
502,8016,2009,
503,8016,2010,
504,8016,2011,
505,8016,2012,
506,8016,2013,
507,8016,2014,0.0
508,8016,2015,0.0
509,8016,2016,0.0
510,8016,2017,0.0
511,8017,2002,
512,8017,2003,
513,8017,2004,
514,8017,2005,
515,8017,2006,
516,8017,2007,
517,8017,2008,
518,8017,2009,
519,8017,2010,6.0
520,8017,2011,6.0
521,8017,2012,5.0
522,8017,2013,6.0
523,8017,2014,5.0
524,8017,2015,1.0
525,8017,2016,14.0
526,8017,2017,0.0
527,8018,2002,
528,8018,2003,
529,8018,2004,
530,8018,2005,
531,8018,2006,
532,8018,2007,
533,8018,2008,
534,8018,2009,
535,8018,2010,
536,8018,2011,
537,8018,2012,
538,8018,2013,
539,8018,2014,0.0
540,8018,2015,0.0
541,8018,2016,0.0
542,8018,2017,0.0
543,8019,2002,
544,8019,2003,
545,8019,2004,
546,8019,2005,
547,8019,2006,
548,8019,2007,
549,8019,2008,
550,8019,2009,
551,8019,2010,417.0
552,8019,2011,282.0
553,8019,2012,188.0
554,8019,2013,127.0
555,8019,2014,137.0
556,8019,2015,78.0
557,8019,2016,894.0
558,8019,2017,178.0
559,8020,2002,
560,8020,2003,
561,8020,2004,
562,8020,2005,
563,8020,2006,
564,8020,2007,
565,8020,2008,
566,8020,2009,
567,8020,2010,
568,8020,2011,
569,8020,2012,
570,8020,2013,
571,8020,2014,0.0
572,8020,2015,0.0
573,8020,2016,0.0
574,8020,2017,0.0
575,8021,2002,
576,8021,2003,
577,8021,2004,
578,8021,2005,
579,8021,2006,
580,8021,2007,
581,8021,2008,
582,8021,2009,
583,8021,2010,
584,8021,2011,
585,8021,2012,
586,8021,2013,
587,8021,2014,0.0
588,8021,2015,0.0
589,8021,2016,0.0
590,8021,2017,0.0
591,8022,2002,
592,8022,2003,
593,8022,2004,
594,8022,2005,
595,8022,2006,
596,8022,2007,
597,8022,2008,
598,8022,2009,
599,8022,2010,5.0
600,8022,2011,1.0
601,8022,2012,1.0
602,8022,2013,3.0
603,8022,2014,1.0
604,8022,2015,0.0
605,8022,2016,3.0
606,8022,2017,0.0
607,8023,2002,
608,8023,2003,
609,8023,2004,
610,8023,2005,
611,8023,2006,
612,8023,2007,
613,8023,2008,
614,8023,2009,
615,8023,2010,
616,8023,2011,
617,8023,2012,
618,8023,2013,
619,8023,2014,0.0
620,8023,2015,0.0
621,8023,2016,0.0
622,8023,2017,0.0
623,8024,2002,
624,8024,2003,
625,8024,2004,
626,8024,2005,
627,8024,2006,
628,8024,2007,
629,8024,2008,
630,8024,2009,
631,8024,2010,
632,8024,2011,
633,8024,2012,
634,8024,2013,
635,8024,2014,0.0
636,8024,2015,0.0
637,8024,2016,0.0
638,8024,2017,0.0
639,8025,2002,
640,8025,2003,
641,8025,2004,
642,8025,2005,
643,8025,2006,
644,8025,2007,
645,8025,2008,
646,8025,2009,
647,8025,2010,
648,8025,2011,
649,8025,2012,
650,8025,2013,
651,8025,2014,0.0
652,8025,2015,0.0
653,8025,2016,0.0
654,8025,2017,0.0
655,8026,2002,
656,8026,2003,
657,8026,2004,
658,8026,2005,
659,8026,2006,
660,8026,2007,
661,8026,2008,
662,8026,2009,
663,8026,2010,
664,8026,2011,
665,8026,2012,
666,8026,2013,
667,8026,2014,0.0
668,8026,2015,0.0
669,8026,2016,0.0
670,8026,2017,0.0
671,8027,2002,
672,8027,2003,
673,8027,2004,
674,8027,2005,
675,8027,2006,
676,8027,2007,
677,8027,2008,
678,8027,2009,
679,8027,2010,
680,8043,2010,1.0
681,8043,2011,
682,8043,2012,0.0
683,8043,2013,0.0
684,8043,2014,1.0
685,8043,2015,0.0
686,8043,2016,1.0
687,8043,2017,0.0
688,8044,2002,
689,8044,2003,
690,8044,2004,
691,8044,2005,
692,8044,2006,
693,8044,2007,
694,8044,2008,
695,8044,2009,
696,8044,2010,3.0
697,8044,2011,
698,8044,2012,3.0
699,8044,2013,3.0
700,8044,2014,2.0
701,8044,2015,3.0
702,8044,2016,8.0
703,8044,2017,2.0
704,8045,2002,
705,8045,2003,
706,8045,2004,
707,8045,2005,
708,8045,2006,
709,8045,2007,
710,8045,2008,
711,8045,2009,
712,8045,2010,
713,8045,2011,
714,8045,2012,
715,8045,2013,
716,8045,2014,0.0
717,8045,2015,0.0
718,8045,2016,0.0
719,8045,2017,0.0
720,8046,2002,
721,8046,2003,
722,8046,2004,
723,8046,2005,
724,8046,2006,
725,8046,2007,
726,8046,2008,
727,8046,2009,
728,8046,2010,5.0
729,8046,2011,2.0
730,8046,2012,2.0
731,8046,2013,0.0
732,8046,2014,0.0
733,8046,2015,0.0
734,8046,2016,3.0
735,8046,2017,0.0
736,8047,2002,
737,8047,2003,
738,8047,2004,
739,8047,2005,
740,8047,2006,
741,8047,2007,
742,8047,2008,
743,8047,2009,
744,8047,2010,
745,8047,2011,
746,8047,2012,
747,8047,2013,
748,8047,2014,0.0
749,8047,2015,0.0
750,8047,2016,0.0
751,8047,2017,0.0
752,8048,2002,
753,8048,2003,
754,8048,2004,
755,8048,2005,
756,8048,2006,
757,8048,2007,
758,8048,2008,
759,8048,2009,
760,8048,2010,2.0
761,8048,2011,
762,8048,2012,0.0
763,8048,2013,0.0
764,8048,2014,0.0
765,8048,2015,0.0
766,8048,2016,1.0
767,8048,2017,0.0
768,8049,2002,
769,8049,2003,
770,8049,2004,
771,8049,2005,
772,8049,2006,
773,8049,2007,
774,8049,2008,
775,8049,2009,
776,8049,2010,
777,8049,2011,
778,8049,2012,
779,8049,2013,
780,8049,2014,0.0
781,8049,2015,0.0
782,8049,2016,0.0
783,8049,2017,0.0
784,8050,2002,
785,8050,2003,
786,8050,2004,
787,8050,2005,
788,8050,2006,
789,8050,2007,
790,8050,2008,
791,8050,2009,
792,8050,2010,
793,8050,2011,
794,8050,2012,
795,8050,2013,
796,8050,2014,0.0
797,8050,2015,0.0
798,8050,2016,0.0
799,8050,2017,0.0
800,8051,2002,
801,8051,2003,
802,8051,2004,
803,8051,2005,
