,MUN_INE,ANY_,Val
0,8001,2005,266
1,8002,2005,1
2,8014,2005,20
3,8003,2005,38
4,8004,2005,15
5,8005,2005,68
6,8006,2005,163
7,8007,2005,108
8,8008,2005,0
9,8009,2005,106
10,8010,2005,41
11,8011,2005,51
12,8012,2005,45
13,8013,2005,8
14,8015,2005,869
15,8904,2005,0
16,8016,2005,58
17,8017,2005,57
18,8018,2005,15
19,8252,2005,355
20,8019,2005,3591
21,8020,2005,108
22,8021,2005,0
23,8022,2005,126
24,8023,2005,83
25,8024,2005,7
26,8025,2005,39
27,8026,2005,0
28,8027,2005,36
29,8028,2005,21
30,8029,2005,52
31,8030,2005,140
32,8031,2005,27
33,8034,2005,7
34,8032,2005,50
35,8033,2005,140
36,8035,2005,206
37,8037,2005,45
38,8038,2005,19
39,8036,2005,0
40,8039,2005,4
41,8040,2005,122
42,8041,2005,219
43,8042,2005,29
44,8043,2005,106
45,8044,2005,84
46,8045,2005,0
47,8046,2005,234
48,8047,2005,27
49,8048,2005,3
50,8049,2005,6
51,8057,2005,0
52,8052,2005,2
53,8050,2005,1
54,8051,2005,364
55,8053,2005,43
56,8054,2005,85
57,8055,2005,7
58,8056,2005,383
59,8058,2005,30
60,8060,2005,1
61,8059,2005,3
62,8061,2005,48
63,8062,2005,22
64,8063,2005,2
65,8064,2005,64
66,8065,2005,22
67,8066,2005,15
68,8067,2005,102
69,8268,2005,16
70,8266,2005,561
71,8068,2005,68
72,8069,2005,61
73,8070,2005,7
74,8071,2005,1
75,8072,2005,222
76,8073,2005,155
77,8074,2005,616
78,8075,2005,60
79,8076,2005,117
80,8077,2005,89
81,8078,2005,0
82,8079,2005,2
83,8134,2005,0
84,8080,2005,0
85,8082,2005,41
86,8081,2005,2
87,8083,2005,13
88,8084,2005,13
89,8085,2005,32
90,8086,2005,296
91,8090,2005,0
92,8087,2005,1
93,8088,2005,315
94,8089,2005,186
95,8091,2005,96
96,8092,2005,21
97,8093,2005,0
98,8094,2005,65
99,8095,2005,0
100,8096,2005,236
101,8097,2005,19
102,8099,2005,42
103,8100,2005,24
104,8101,2005,336
105,8162,2005,76
106,8102,2005,301
107,8103,2005,17
108,8104,2005,4
109,8105,2005,13
110,8107,2005,114
111,8108,2005,35
112,8106,2005,165
113,8109,2005,0
114,8110,2005,203
115,8111,2005,4
116,8112,2005,196
117,8113,2005,1052
118,8242,2005,0
119,8114,2005,37
120,8115,2005,18
121,8116,2005,5
122,8117,2005,39
123,8118,2005,196
124,8119,2005,183
125,8120,2005,85
126,8121,2005,788
127,8122,2005,22
128,8138,2005,76
129,8123,2005,129
130,8124,2005,433
131,8128,2005,2
132,8127,2005,65
133,8125,2005,182
134,8130,2005,1
135,8131,2005,27
136,8126,2005,211
137,8132,2005,2
138,8133,2005,1
139,8135,2005,12
140,8136,2005,96
141,8137,2005,0
142,8129,2005,11
143,8139,2005,0
144,8140,2005,106
145,8141,2005,39
146,8142,2005,1
147,8143,2005,89
148,8145,2005,57
149,8146,2005,27
150,8147,2005,225
151,8148,2005,105
152,8149,2005,4
153,8144,2005,10
154,8150,2005,2
155,8151,2005,1
156,8152,2005,1
157,8153,2005,3
158,8154,2005,20
159,8155,2005,174
160,8156,2005,128
161,8157,2005,116
162,8905,2005,0
163,8158,2005,72
164,8159,2005,193
165,8160,2005,5
166,8161,2005,182
167,8163,2005,253
168,8164,2005,1
169,8165,2005,25
170,8166,2005,14
171,8167,2005,74
172,8182,2005,70
173,8168,2005,2
174,8169,2005,205
175,8171,2005,28
176,8170,2005,0
177,8230,2005,22
178,8172,2005,91
179,8175,2005,9
180,8174,2005,3
181,8176,2005,1
182,8177,2005,0
183,8178,2005,1
184,8179,2005,17
185,8180,2005,204
186,8181,2005,133
187,8183,2005,70
188,8184,2005,617
189,8185,2005,0
190,8901,2005,1
191,8187,2005,2104
192,8188,2005,0
193,8190,2005,5
194,8191,2005,49
195,8194,2005,61
196,8195,2005,1
197,8196,2005,106
198,8197,2005,83
199,8198,2005,109
200,8199,2005,5
201,8200,2005,341
202,8201,2005,8
203,8203,2005,125
204,8202,2005,250
205,8204,2005,26
206,8205,2005,732
207,8206,2005,13
208,8207,2005,64
209,8208,2005,55
210,8210,2005,75
211,8211,2005,96
212,8212,2005,1
213,8209,2005,49
214,8213,2005,226
215,8215,2005,45
216,8193,2005,18
217,8216,2005,0
218,8218,2005,99
219,8217,2005,12
220,8903,2005,13
221,8220,2005,27
222,8221,2005,70
223,8222,2005,21
224,8223,2005,18
225,8225,2005,0
226,8224,2005,10
227,8226,2005,17
228,8227,2005,83
229,8228,2005,11
230,8229,2005,4
231,8231,2005,353
232,8232,2005,45
233,8233,2005,22
234,8234,2005,47
235,8189,2005,0
236,8235,2005,61
237,8236,2005,55
238,8237,2005,39
239,8238,2005,331
240,8239,2005,6
241,8240,2005,119
242,8241,2005,0
243,8098,2005,34
244,8262,2005,222
245,8264,2005,170
246,8265,2005,19
247,8263,2005,111
248,8243,2005,1
249,8244,2005,54
250,8245,2005,299
251,8246,2005,18
252,8247,2005,11
253,8248,2005,91
254,8249,2005,7
255,8250,2005,53
256,8251,2005,121
257,8258,2005,4
258,8253,2005,0
259,8254,2005,15
260,8256,2005,2
261,8255,2005,0
262,8257,2005,0
263,8259,2005,128
264,8260,2005,202
265,8261,2005,28
266,8192,2005,101
267,8267,2005,38
268,8269,2005,52
269,8270,2005,182
270,8271,2005,0
271,8272,2005,0
272,8273,2005,15
273,8274,2005,117
274,8276,2005,13
275,8277,2005,3
276,8278,2005,83
277,8275,2005,0
278,8280,2005,17
279,8281,2005,21
280,8279,2005,2361
281,8282,2005,75
282,8283,2005,150
283,8284,2005,353
284,8285,2005,132
285,8286,2005,49
286,8287,2005,0
287,8288,2005,15
288,8289,2005,96
289,8290,2005,32
290,8291,2005,79
291,8292,2005,32
292,8293,2005,0
293,8294,2005,53
294,8295,2005,169
295,8296,2005,29
